model,alg,workers,time,date,sccs,ustates,utrans,tstates,ttrans,initstates,selfloop,claimdead,claimfound,claimsuccess
resistance.1,renault,24,51.810,2015-11-29.23:14:19,3,13762624,32052024,329044128,766383083,1,-1,-1,-1,-1
sorter.3,renault,24,0.670,2015-11-29.23:14:21,1177164,1288478,2740540,3279857,7003774,1,-1,-1,-1,-1
bakery.6,ufscc,32,6.680,2015-11-29.23:14:29,2636212,11845035,40400559,12902021,44146268,1,0,7253865,21948868,11960253
cambridge.6,ufscc,32,0.900,2015-11-29.23:14:32,8413,3354295,9483191,3494610,9918937,1,0,9810,6240397,3414380
leader_filters.7,ufscc,32,3.470,2015-11-29.23:14:37,26302351,26302351,91692858,26371403,91976831,1,0,65490744,0,26371403
lup.3,ufscc,32,0.550,2015-11-29.23:14:40,1,1948617,3621672,2313615,4345220,1,0,0,1884221,1996124
resistance.1,ufscc,32,7.030,2015-11-29.23:14:48,3,13762624,32052024,23509621,56177300,1,0,1,23768475,19650196
sorter.3,ufscc,32,0.390,2015-11-29.23:14:50,1177164,1288478,2740540,1550153,3272017,1,295083,1119158,201988,1536196
bakery.6,renault,32,64.380,2015-11-29.23:15:56,2636212,11845035,40400559,274926335,951948138,1,-1,-1,-1,-1
cambridge.6,renault,32,18.930,2015-11-29.23:16:17,8413,3354295,9483191,106613854,301388800,1,-1,-1,-1,-1
leader_filters.7,renault,32,3.270,2015-11-29.23:16:22,26302351,26302351,91692858,28185527,99013806,1,-1,-1,-1,-1
lup.3,renault,32,7.260,2015-11-29.23:16:32,1,1948617,3621672,62237507,115682065,1,-1,-1,-1,-1
resistance.1,renault,32,53.870,2015-11-29.23:17:27,3,13762624,32052024,438985793,1022612402,1,-1,-1,-1,-1
sorter.3,renault,32,0.490,2015-11-29.23:17:29,1177164,1288478,2740540,3070101,6553466,1,-1,-1,-1,-1
bakery.6,ufscc,48,1.470,2015-11-29.23:17:32,2636212,11845035,40400559,12296176,41985927,1,0,7259547,21712389,11951984
cambridge.6,ufscc,48,0.680,2015-11-29.23:17:35,8413,3354295,9483191,3514656,9985412,1,0,9791,6251571,3421267
leader_filters.7,ufscc,48,2.460,2015-11-29.23:17:40,26302351,26302351,91692858,26387809,92055905,1,0,65515019,0,26387809
lup.3,ufscc,48,0.470,2015-11-29.23:17:43,1,1948617,3621672,2251366,4242562,1,0,0,1856933,1988153
resistance.1,ufscc,48,5.250,2015-11-29.23:17:49,3,13762624,32052024,24856010,58760390,1,0,1,24480773,19404218
sorter.3,ufscc,48,0.460,2015-11-29.23:17:51,1177164,1288478,2740540,1763142,3712764,1,333434,1220009,217727,1741457
bakery.6,renault,48,66.790,2015-11-29.23:19:00,2636212,11845035,40400559,411117272,1423865055,1,-1,-1,-1,-1
cambridge.6,renault,48,19.590,2015-11-29.23:19:22,8413,3354295,9483191,160579939,454397539,1,-1,-1,-1,-1
leader_filters.7,renault,48,2.340,2015-11-29.23:19:26,26302351,26302351,91692858,28025520,98566398,1,-1,-1,-1,-1
lup.3,renault,48,7.550,2015-11-29.23:19:37,1,1948617,3621672,93491248,173772114,1,-1,-1,-1,-1
resistance.1,renault,48,57.210,2015-11-29.23:20:36,3,13762624,32052024,656041247,1528089920,1,-1,-1,-1,-1
sorter.3,renault,48,0.450,2015-11-29.23:20:38,1177164,1288478,2740540,3761325,8022417,1,-1,-1,-1,-1
bakery.6,ufscc,64,1.290,2015-11-29.23:20:42,2636212,11845035,40400559,12406991,42367829,1,0,7270153,21745653,11970346
cambridge.6,ufscc,64,0.680,2015-11-29.23:20:45,8413,3354295,9483191,3583937,10222871,1,0,10029,6296138,3448080
leader_filters.7,ufscc,64,2.070,2015-11-29.23:20:50,26302351,26302351,91692858,26452852,92325606,1,0,65614094,0,26452852
lup.3,ufscc,64,0.470,2015-11-29.23:20:53,1,1948617,3621672,2448766,4622950,1,0,0,2012472,2017133
resistance.1,ufscc,64,7.810,2015-11-29.23:21:02,3,13762624,32052024,32736309,78569066,1,0,1,31292380,23682496
sorter.3,ufscc,64,0.730,2015-11-29.23:21:05,1177164,1288478,2740540,1858426,3888374,1,346648,1226597,220773,1832283
bakery.6,renault,64,67.780,2015-11-29.23:22:15,2636212,11845035,40400559,545155805,1888035997,1,-1,-1,-1,-1
cambridge.6,renault,64,19.960,2015-11-29.23:22:39,8413,3354295,9483191,214144980,605993394,1,-1,-1,-1,-1
leader_filters.7,renault,64,2.000,2015-11-29.23:22:46,26302351,26302351,91692858,29174791,102590300,1,-1,-1,-1,-1
lup.3,renault,64,7.970,2015-11-29.23:23:00,1,1948617,3621672,124707006,231779583,1,-1,-1,-1,-1
resistance.1,renault,64,58.510,2015-11-29.23:24:00,3,13762624,32052024,872954921,2033370124,1,-1,-1,-1,-1
sorter.3,renault,64,0.670,2015-11-29.23:24:03,1177164,1288478,2740540,4867276,10382106,1,-1,-1,-1,-1
bakery.6,tarjan,1,40.130,2015-11-30.03:16:44,2636212,11845035,40400559,11845035,40400559,1,-1,-1,-1,-1
cambridge.6,tarjan,1,15.160,2015-11-30.03:17:01,8413,3354295,9483191,3354295,9483191,1,-1,-1,-1,-1
leader_filters.7,tarjan,1,67.480,2015-11-30.03:18:10,26302351,26302351,91692858,26302351,91692858,1,-1,-1,-1,-1
lup.3,tarjan,1,7.040,2015-11-30.03:18:19,1,1948617,3621672,1948617,3621672,1,-1,-1,-1,-1
resistance.1,tarjan,1,39.340,2015-11-30.03:18:59,3,13762624,32052024,13762624,32052024,1,-1,-1,-1,-1
sorter.3,tarjan,1,2.720,2015-11-30.03:19:03,1177164,1288478,2740540,1288478,2740540,1,-1,-1,-1,-1
bakery.6,ufscc,1,46.050,2015-11-30.03:19:50,2636212,11845035,40400559,11845035,40400560,1,0,7207804,21347721,11845035
cambridge.6,ufscc,1,19.540,2015-11-30.03:20:11,8413,3354295,9483191,3354295,9483192,1,0,9724,6119173,3354295
leader_filters.7,ufscc,1,90.000,2015-11-30.03:21:43,26302351,26302351,91692858,26302351,91692859,1,0,65390508,0,26302351
lup.3,ufscc,1,10.780,2015-11-30.03:21:56,1,1948617,3621672,1948617,3621673,1,0,0,1673056,1948617
resistance.1,ufscc,1,37.960,2015-11-30.03:22:34,3,13762624,32052024,13762624,32052025,1,0,1,18289400,13762624
sorter.3,ufscc,1,6.570,2015-11-30.03:22:42,1177164,1288478,2740540,1288478,2740541,1,251094,1024992,175977,1288478
bakery.6,renault,1,46.260,2015-11-30.03:23:30,2636212,11845035,40400559,11845035,40400559,1,-1,-1,-1,-1
cambridge.6,renault,1,17.040,2015-11-30.03:23:48,8413,3354295,9483191,3354295,9483191,1,-1,-1,-1,-1
leader_filters.7,renault,1,78.320,2015-11-30.03:25:08,26302351,26302351,91692858,26302351,91692858,1,-1,-1,-1,-1
lup.3,renault,1,7.100,2015-11-30.03:25:17,1,1948617,3621672,1948617,3621672,1,-1,-1,-1,-1
resistance.1,renault,1,44.580,2015-11-30.03:26:03,3,13762624,32052024,13762624,32052024,1,-1,-1,-1,-1
sorter.3,renault,1,3.920,2015-11-30.03:26:08,1177164,1288478,2740540,1288478,2740540,1,-1,-1,-1,-1
bakery.6,ufscc,2,24.560,2015-11-30.03:26:33,2636212,11845035,40400559,11851424,40423308,1,0,7210827,21355423,11847172
cambridge.6,ufscc,2,11.980,2015-11-30.03:26:47,8413,3354295,9483191,3355889,9487976,1,0,9724,6120810,3355058
leader_filters.7,ufscc,2,48.590,2015-11-30.03:27:37,26302351,26302351,91692858,26303601,91698471,1,0,65393062,0,26303601
lup.3,ufscc,2,3.910,2015-11-30.03:27:44,1,1948617,3621672,2194255,4053578,1,0,0,1979557,1955974
resistance.1,ufscc,2,21.380,2015-11-30.03:28:06,3,13762624,32052024,13821811,32194439,1,0,1,18337016,13793012
sorter.3,ufscc,2,2.810,2015-11-30.03:28:10,1177164,1288478,2740540,1306270,2776154,1,254399,1033014,178257,1304986
bakery.6,renault,2,44.660,2015-11-30.03:28:55,2636212,11845035,40400559,20684319,71090539,1,-1,-1,-1,-1
cambridge.6,renault,2,20.380,2015-11-30.03:29:17,8413,3354295,9483191,6700178,18951606,1,-1,-1,-1,-1
leader_filters.7,renault,2,38.720,2015-11-30.03:29:58,26302351,26302351,91692858,26322567,91787897,1,-1,-1,-1,-1
lup.3,renault,2,7.940,2015-11-30.03:30:08,1,1948617,3621672,3897234,7243344,1,-1,-1,-1,-1
resistance.1,renault,2,50.960,2015-11-30.03:31:00,3,13762624,32052024,27525247,64104047,1,-1,-1,-1,-1
sorter.3,renault,2,2.870,2015-11-30.03:31:04,1177164,1288478,2740540,1775048,3800367,1,-1,-1,-1,-1
bakery.6,ufscc,4,13.310,2015-11-30.03:31:18,2636212,11845035,40400559,11947218,40756234,1,0,7227504,21460528,11878630
cambridge.6,ufscc,4,4.850,2015-11-30.03:31:25,8413,3354295,9483191,3380143,9571797,1,0,9728,6157325,3365209
leader_filters.7,ufscc,4,24.340,2015-11-30.03:31:51,26302351,26302351,91692858,26307097,91712920,1,0,65397757,0,26307097
lup.3,ufscc,4,4.650,2015-11-30.03:31:58,1,1948617,3621672,2069809,3858558,1,0,0,1766081,1968575
resistance.1,ufscc,4,11.610,2015-11-30.03:32:10,3,13762624,32052024,15118297,35356495,1,0,1,19455690,14448391
sorter.3,ufscc,4,1.570,2015-11-30.03:32:13,1177164,1288478,2740540,1336931,2831049,1,257101,1036024,185644,1332122
bakery.6,renault,4,49.610,2015-11-30.03:33:03,2636212,11845035,40400559,37511349,129347043,1,-1,-1,-1,-1
cambridge.6,renault,4,18.020,2015-11-30.03:33:23,8413,3354295,9483191,13391944,37888436,1,-1,-1,-1,-1
leader_filters.7,renault,4,22.270,2015-11-30.03:33:47,26302351,26302351,91692858,26379267,92019099,1,-1,-1,-1,-1
lup.3,renault,4,7.230,2015-11-30.03:33:56,1,1948617,3621672,7794468,14486688,1,-1,-1,-1,-1
resistance.1,renault,4,49.740,2015-11-30.03:34:47,3,13762624,32052024,54400883,126781930,1,-1,-1,-1,-1
sorter.3,renault,4,1.720,2015-11-30.03:34:50,1177164,1288478,2740540,1492212,3184084,1,-1,-1,-1,-1
bakery.6,ufscc,6,9.390,2015-11-30.03:35:00,2636212,11845035,40400559,11917016,40655473,1,0,7225964,21420635,11864504
cambridge.6,ufscc,6,4.290,2015-11-30.03:35:06,8413,3354295,9483191,3396818,9622227,1,0,9783,6171310,3370835
leader_filters.7,ufscc,6,16.810,2015-11-30.03:35:25,26302351,26302351,91692858,26310110,91725231,1,0,65402936,0,26310110
lup.3,ufscc,6,4.420,2015-11-30.03:35:32,1,1948617,3621672,2263874,4244038,1,0,0,1939201,1999621
resistance.1,ufscc,6,8.870,2015-11-30.03:35:41,3,13762624,32052024,15345754,36011590,1,0,1,19427846,14223123
sorter.3,ufscc,6,1.140,2015-11-30.03:35:44,1177164,1288478,2740540,1372753,2911616,1,265711,1056673,186563,1367432
bakery.6,renault,6,48.930,2015-11-30.03:36:34,2636212,11845035,40400559,55076230,190358533,1,-1,-1,-1,-1
cambridge.6,renault,6,18.440,2015-11-30.03:36:54,8413,3354295,9483191,20083710,56825266,1,-1,-1,-1,-1
leader_filters.7,renault,6,14.770,2015-11-30.03:37:10,26302351,26302351,91692858,26469162,92325677,1,-1,-1,-1,-1
lup.3,renault,6,7.950,2015-11-30.03:37:20,1,1948617,3621672,11691702,21730032,1,-1,-1,-1,-1
resistance.1,renault,6,52.990,2015-11-30.03:38:14,3,13762624,32052024,82575741,192312141,1,-1,-1,-1,-1
sorter.3,renault,6,1.250,2015-11-30.03:38:17,1177164,1288478,2740540,2085462,4469670,1,-1,-1,-1,-1
bakery.6,ufscc,8,8.100,2015-11-30.03:38:26,2636212,11845035,40400559,12923850,44063717,1,0,7238980,21872986,11911267
cambridge.6,ufscc,8,3.240,2015-11-30.03:38:31,8413,3354295,9483191,3402102,9626303,1,0,9770,6162778,3367568
leader_filters.7,ufscc,8,12.540,2015-11-30.03:38:45,26302351,26302351,91692858,26314738,91745534,1,0,65410965,0,26314738
lup.3,ufscc,8,3.650,2015-11-30.03:38:51,1,1948617,3621672,2212408,4143808,1,0,0,1873698,1992417
resistance.1,ufscc,8,8.870,2015-11-30.03:39:00,3,13762624,32052024,18462188,43942876,1,0,1,22136296,15251639
sorter.3,ufscc,8,0.930,2015-11-30.03:39:03,1177164,1288478,2740540,1363099,2890502,1,263790,1052164,184035,1358871
bakery.6,renault,8,50.120,2015-11-30.03:39:54,2636212,11845035,40400559,71501358,247142642,1,-1,-1,-1,-1
cambridge.6,renault,8,18.000,2015-11-30.03:40:14,8413,3354295,9483191,26775476,75762096,1,-1,-1,-1,-1
leader_filters.7,renault,8,11.450,2015-11-30.03:40:27,26302351,26302351,91692858,26828917,93734157,1,-1,-1,-1,-1
lup.3,renault,8,7.490,2015-11-30.03:40:37,1,1948617,3621672,15588936,28973376,1,-1,-1,-1,-1
resistance.1,renault,8,52.470,2015-11-30.03:41:30,3,13762624,32052024,109838827,255858994,1,-1,-1,-1,-1
sorter.3,renault,8,1.100,2015-11-30.03:41:32,1177164,1288478,2740540,2267493,4846818,1,-1,-1,-1,-1
bakery.6,ufscc,12,5.530,2015-11-30.03:41:39,2636212,11845035,40400559,12108507,41320408,1,0,7236307,21681694,11889486
cambridge.6,ufscc,12,4.700,2015-11-30.03:41:45,8413,3354295,9483191,3745366,10838394,1,0,9762,6471987,3546929
leader_filters.7,ufscc,12,8.980,2015-11-30.03:41:56,26302351,26302351,91692858,26332013,91813258,1,0,65435356,0,26332013
lup.3,ufscc,12,0.940,2015-11-30.03:41:59,1,1948617,3621672,2069189,3860485,1,0,0,1749599,1964565
resistance.1,ufscc,12,7.030,2015-11-30.03:42:07,3,13762624,32052024,18538646,43239924,1,0,1,21397352,16098273
sorter.3,ufscc,12,0.740,2015-11-30.03:42:09,1177164,1288478,2740540,1490309,3156859,1,286901,1115849,193121,1482206
bakery.6,renault,12,43.080,2015-11-30.03:42:53,2636212,11845035,40400559,106640466,368984222,1,-1,-1,-1,-1
cambridge.6,renault,12,18.710,2015-11-30.03:43:14,8413,3354295,9483191,39631894,111839495,1,-1,-1,-1,-1
leader_filters.7,renault,12,8.410,2015-11-30.03:43:24,26302351,26302351,91692858,27701897,97021123,1,-1,-1,-1,-1
lup.3,renault,12,7.590,2015-11-30.03:43:34,1,1948617,3621672,23272848,43270120,1,-1,-1,-1,-1
resistance.1,renault,12,54.260,2015-11-30.03:44:29,3,13762624,32052024,165151481,384624281,1,-1,-1,-1,-1
sorter.3,renault,12,0.740,2015-11-30.03:44:31,1177164,1288478,2740540,2222986,4736835,1,-1,-1,-1,-1
bakery.6,ufscc,16,3.900,2015-11-30.03:44:36,2636212,11845035,40400559,12175243,41554905,1,0,7241106,21644065,11914433
cambridge.6,ufscc,16,5.240,2015-11-30.03:44:43,8413,3354295,9483191,3438499,9765693,1,0,9821,6204445,3392074
leader_filters.7,ufscc,16,6.970,2015-11-30.03:44:52,26302351,26302351,91692858,26350865,91893964,1,0,65469563,0,26350865
lup.3,ufscc,16,0.900,2015-11-30.03:44:55,1,1948617,3621672,2202588,4136951,1,0,0,1850234,1994409
resistance.1,ufscc,16,8.680,2015-11-30.03:45:05,3,13762624,32052024,24107018,57448046,1,0,1,24778644,18602397
sorter.3,ufscc,16,0.630,2015-11-30.03:45:07,1177164,1288478,2740540,1475923,3121141,1,283129,1098598,196612,1465699
bakery.6,renault,16,54.230,2015-11-30.03:46:02,2636212,11845035,40400559,138581697,479332028,1,-1,-1,-1,-1
cambridge.6,renault,16,18.780,2015-11-30.03:46:23,8413,3354295,9483191,53100395,149954649,1,-1,-1,-1,-1
leader_filters.7,renault,16,5.900,2015-11-30.03:46:30,26302351,26302351,91692858,26856743,93867113,1,-1,-1,-1,-1
lup.3,renault,16,7.180,2015-11-30.03:46:40,1,1948617,3621672,31083501,57800649,1,-1,-1,-1,-1
resistance.1,renault,16,51.830,2015-11-30.03:47:32,3,13762624,32052024,218843097,509889937,1,-1,-1,-1,-1
sorter.3,renault,16,0.740,2015-11-30.03:47:35,1177164,1288478,2740540,2696288,5760010,1,-1,-1,-1,-1
bakery.6,ufscc,24,5.110,2015-11-30.03:47:41,2636212,11845035,40400559,12284768,41936365,1,0,7249793,21656701,11918071
cambridge.6,ufscc,24,1.080,2015-11-30.03:47:44,8413,3354295,9483191,3481000,9890565,1,0,9868,6238704,3399055
leader_filters.7,ufscc,24,4.610,2015-11-30.03:47:50,26302351,26302351,91692858,26360394,91932075,1,0,65478837,0,26360394
lup.3,ufscc,24,0.760,2015-11-30.03:47:54,1,1948617,3621672,2347304,4425537,1,0,0,1892655,2006839
resistance.1,ufscc,24,5.620,2015-11-30.03:48:00,3,13762624,32052024,23937644,57045821,1,0,1,24133302,19183460
sorter.3,ufscc,24,0.500,2015-11-30.03:48:02,1177164,1288478,2740540,1582870,3338744,1,301345,1138603,204290,1568098
bakery.6,renault,24,43.230,2015-11-30.03:48:47,2636212,11845035,40400559,211312162,732220149,1,-1,-1,-1,-1
cambridge.6,renault,24,18.520,2015-11-30.03:49:07,8413,3354295,9483191,79584813,224773003,1,-1,-1,-1,-1
leader_filters.7,renault,24,4.070,2015-11-30.03:49:13,26302351,26302351,91692858,27451460,96178365,1,-1,-1,-1,-1
lup.3,renault,24,7.050,2015-11-30.03:49:22,1,1948617,3621672,46740537,86876580,1,-1,-1,-1,-1
resistance.1,renault,24,52.310,2015-11-30.03:50:16,3,13762624,32052024,330040528,768645728,1,-1,-1,-1,-1
sorter.3,renault,24,0.540,2015-11-30.03:50:18,1177164,1288478,2740540,2865681,6140249,1,-1,-1,-1,-1
bakery.6,ufscc,32,5.190,2015-11-30.03:50:24,2636212,11845035,40400559,12330196,42018895,1,0,7244254,21721033,11917228
cambridge.6,ufscc,32,0.900,2015-11-30.03:50:27,8413,3354295,9483191,3518533,10030333,1,0,9846,6263679,3417202
leader_filters.7,ufscc,32,3.530,2015-11-30.03:50:33,26302351,26302351,91692858,26388548,92042462,1,0,65520574,0,26388548
lup.3,ufscc,32,0.610,2015-11-30.03:50:36,1,1948617,3621672,2214698,4169973,1,0,0,1845079,1987295
resistance.1,ufscc,32,6.650,2015-11-30.03:50:43,3,13762624,32052024,26088950,62080759,1,0,1,26207775,19169113
sorter.3,ufscc,32,0.530,2015-11-30.03:50:46,1177164,1288478,2740540,1581966,3329904,1,301443,1126385,199727,1567647
bakery.6,renault,32,63.580,2015-11-30.03:51:50,2636212,11845035,40400559,274620351,950885316,1,-1,-1,-1,-1
cambridge.6,renault,32,18.410,2015-11-30.03:52:11,8413,3354295,9483191,106956915,302617031,1,-1,-1,-1,-1
leader_filters.7,renault,32,3.320,2015-11-30.03:52:16,26302351,26302351,91692858,28337661,99497008,1,-1,-1,-1,-1
lup.3,renault,32,7.070,2015-11-30.03:52:26,1,1948617,3621672,62281846,115769386,1,-1,-1,-1,-1
resistance.1,renault,32,52.250,2015-11-30.03:53:19,3,13762624,32052024,439259642,1022900374,1,-1,-1,-1,-1
sorter.3,renault,32,0.550,2015-11-30.03:53:21,1177164,1288478,2740540,3557722,7595224,1,-1,-1,-1,-1
bakery.6,ufscc,48,1.560,2015-11-30.03:53:24,2636212,11845035,40400559,12328864,42070316,1,0,7249165,21687474,11943553
cambridge.6,ufscc,48,0.730,2015-11-30.03:53:27,8413,3354295,9483191,3609693,10382130,1,0,9890,6364131,3468432
leader_filters.7,ufscc,48,2.490,2015-11-30.03:53:32,26302351,26302351,91692858,26411554,92166124,1,0,65558756,0,26411554
lup.3,ufscc,48,0.500,2015-11-30.03:53:35,1,1948617,3621672,2520962,4782644,1,0,0,2028045,2025792
resistance.1,ufscc,48,5.370,2015-11-30.03:53:42,3,13762624,32052024,22782382,54829853,1,0,1,23918938,18556907
sorter.3,ufscc,48,0.440,2015-11-30.03:53:44,1177164,1288478,2740540,1762912,3691612,1,331025,1198846,207493,1744451
bakery.6,renault,48,67.420,2015-11-30.03:54:53,2636212,11845035,40400559,412184938,1427600775,1,-1,-1,-1,-1
cambridge.6,renault,48,19.160,2015-11-30.03:55:15,8413,3354295,9483191,160610864,454498764,1,-1,-1,-1,-1
leader_filters.7,renault,48,2.390,2015-11-30.03:55:20,26302351,26302351,91692858,28420949,99946504,1,-1,-1,-1,-1
lup.3,renault,48,7.500,2015-11-30.03:55:30,1,1948617,3621672,93424082,173637545,1,-1,-1,-1,-1
resistance.1,renault,48,58.890,2015-11-30.03:56:31,3,13762624,32052024,658353367,1533617805,1,-1,-1,-1,-1
sorter.3,renault,48,0.460,2015-11-30.03:56:33,1177164,1288478,2740540,3962469,8494345,1,-1,-1,-1,-1
bakery.6,ufscc,64,1.350,2015-11-30.03:56:37,2636212,11845035,40400559,12441503,42443854,1,0,7266102,21775617,11964862
cambridge.6,ufscc,64,0.700,2015-11-30.03:56:40,8413,3354295,9483191,3568432,10144835,1,0,9973,6264438,3428858
leader_filters.7,ufscc,64,1.910,2015-11-30.03:56:47,26302351,26302351,91692858,26444218,92289866,1,0,65603367,0,26444218
lup.3,ufscc,64,0.470,2015-11-30.03:56:50,1,1948617,3621672,2503249,4737135,1,0,0,2023827,2027263
resistance.1,ufscc,64,8.610,2015-11-30.03:57:00,3,13762624,32052024,37690396,90422601,1,0,1,33063659,24333164
sorter.3,ufscc,64,0.720,2015-11-30.03:57:03,1177164,1288478,2740540,1847415,3861997,1,344722,1220562,224081,1819987
bakery.6,renault,64,68.850,2015-11-30.03:58:15,2636212,11845035,40400559,543994324,1883637650,1,-1,-1,-1,-1
cambridge.6,renault,64,19.880,2015-11-30.03:58:37,8413,3354295,9483191,214145099,605993675,1,-1,-1,-1,-1
leader_filters.7,renault,64,1.990,2015-11-30.03:58:44,26302351,26302351,91692858,28650578,100911777,1,-1,-1,-1,-1
lup.3,renault,64,7.840,2015-11-30.03:58:56,1,1948617,3621672,124711488,231787008,1,-1,-1,-1,-1
resistance.1,renault,64,57.450,2015-11-30.03:59:56,3,13762624,32052024,874465456,2036710705,1,-1,-1,-1,-1
sorter.3,renault,64,0.650,2015-11-30.04:00:00,1177164,1288478,2740540,4588398,9749135,1,-1,-1,-1,-1
bakery.6,tarjan,1,40.940,2015-11-30.07:54:43,2636212,11845035,40400559,11845035,40400559,1,-1,-1,-1,-1
cambridge.6,tarjan,1,14.810,2015-11-30.07:54:59,8413,3354295,9483191,3354295,9483191,1,-1,-1,-1,-1
leader_filters.7,tarjan,1,68.760,2015-11-30.07:56:09,26302351,26302351,91692858,26302351,91692858,1,-1,-1,-1,-1
lup.3,tarjan,1,5.460,2015-11-30.07:56:17,1,1948617,3621672,1948617,3621672,1,-1,-1,-1,-1
resistance.1,tarjan,1,38.430,2015-11-30.07:56:56,3,13762624,32052024,13762624,32052024,1,-1,-1,-1,-1
sorter.3,tarjan,1,2.760,2015-11-30.07:57:00,1177164,1288478,2740540,1288478,2740540,1,-1,-1,-1,-1
bakery.6,ufscc,1,48.820,2015-11-30.07:57:50,2636212,11845035,40400559,11845035,40400560,1,0,7207804,21347721,11845035
cambridge.6,ufscc,1,18.890,2015-11-30.07:58:10,8413,3354295,9483191,3354295,9483192,1,0,9724,6119173,3354295
leader_filters.7,ufscc,1,91.800,2015-11-30.07:59:44,26302351,26302351,91692858,26302351,91692859,1,0,65390508,0,26302351
lup.3,ufscc,1,9.450,2015-11-30.07:59:55,1,1948617,3621672,1948617,3621673,1,0,0,1673056,1948617
resistance.1,ufscc,1,40.610,2015-11-30.08:00:37,3,13762624,32052024,13762624,32052025,1,0,1,18289400,13762624
sorter.3,ufscc,1,6.560,2015-11-30.08:00:45,1177164,1288478,2740540,1288478,2740541,1,251094,1024992,175977,1288478
bakery.6,renault,1,46.180,2015-11-30.08:01:32,2636212,11845035,40400559,11845035,40400559,1,-1,-1,-1,-1
cambridge.6,renault,1,21.900,2015-11-30.08:01:55,8413,3354295,9483191,3354295,9483191,1,-1,-1,-1,-1
leader_filters.7,renault,1,78.300,2015-11-30.08:03:15,26302351,26302351,91692858,26302351,91692858,1,-1,-1,-1,-1
lup.3,renault,1,7.150,2015-11-30.08:03:25,1,1948617,3621672,1948617,3621672,1,-1,-1,-1,-1
resistance.1,renault,1,45.720,2015-11-30.08:04:11,3,13762624,32052024,13762624,32052024,1,-1,-1,-1,-1
sorter.3,renault,1,3.990,2015-11-30.08:04:16,1177164,1288478,2740540,1288478,2740540,1,-1,-1,-1,-1
bakery.6,ufscc,2,28.020,2015-11-30.08:04:45,2636212,11845035,40400559,11856042,40437278,1,0,7213329,21361064,11847888
cambridge.6,ufscc,2,9.320,2015-11-30.08:04:56,8413,3354295,9483191,3362101,9503352,1,0,9750,6130112,3355225
leader_filters.7,ufscc,2,51.360,2015-11-30.08:05:49,26302351,26302351,91692858,26303354,91696725,1,0,65392123,0,26303354
lup.3,ufscc,2,4.860,2015-11-30.08:05:56,1,1948617,3621672,1951241,3626494,1,0,0,1675880,1948668
resistance.1,ufscc,2,26.130,2015-11-30.08:06:23,3,13762624,32052024,14073227,32757416,1,0,1,18613181,13797505
sorter.3,ufscc,2,2.840,2015-11-30.08:06:27,1177164,1288478,2740540,1290770,2745206,1,251539,1025954,176064,1290715
bakery.6,renault,2,50.480,2015-11-30.08:07:19,2636212,11845035,40400559,20550041,70590976,1,-1,-1,-1,-1
cambridge.6,renault,2,20.060,2015-11-30.08:07:40,8413,3354295,9483191,6700178,18951606,1,-1,-1,-1,-1
leader_filters.7,renault,2,40.140,2015-11-30.08:08:22,26302351,26302351,91692858,26315656,91751635,1,-1,-1,-1,-1
lup.3,renault,2,8.500,2015-11-30.08:08:33,1,1948617,3621672,3897234,7243344,1,-1,-1,-1,-1
resistance.1,renault,2,49.700,2015-11-30.08:09:23,3,13762624,32052024,27525248,64104048,1,-1,-1,-1,-1
sorter.3,renault,2,4.970,2015-11-30.08:09:30,1177164,1288478,2740540,1992095,4224654,1,-1,-1,-1,-1
bakery.6,ufscc,4,13.650,2015-11-30.08:09:44,2636212,11845035,40400559,13139474,44774330,1,0,7267947,22767417,11917617
cambridge.6,ufscc,4,6.470,2015-11-30.08:09:52,8413,3354295,9483191,3387393,9582798,1,0,9734,6160576,3364008
leader_filters.7,ufscc,4,23.850,2015-11-30.08:10:18,26302351,26302351,91692858,26307563,91715061,1,0,65398511,0,26307563
lup.3,ufscc,4,4.540,2015-11-30.08:10:25,1,1948617,3621672,2758635,5196320,1,0,0,2320323,2044881
resistance.1,ufscc,4,18.250,2015-11-30.08:10:44,3,13762624,32052024,19014405,44322500,1,0,1,22443435,15259780
sorter.3,ufscc,4,1.500,2015-11-30.08:10:47,1177164,1288478,2740540,1306767,2778506,1,254478,1032416,179008,1305000
bakery.6,renault,4,47.350,2015-11-30.08:11:35,2636212,11845035,40400559,37425074,129073544,1,-1,-1,-1,-1
cambridge.6,renault,4,19.390,2015-11-30.08:11:56,8413,3354295,9483191,13391944,37888436,1,-1,-1,-1,-1
leader_filters.7,renault,4,21.330,2015-11-30.08:12:19,26302351,26302351,91692858,26404133,92124659,1,-1,-1,-1,-1
lup.3,renault,4,7.820,2015-11-30.08:12:29,1,1948617,3621672,7794468,14486688,1,-1,-1,-1,-1
resistance.1,renault,4,52.280,2015-11-30.08:13:22,3,13762624,32052024,55050495,128208095,1,-1,-1,-1,-1
sorter.3,renault,4,1.420,2015-11-30.08:13:25,1177164,1288478,2740540,1661277,3551773,1,-1,-1,-1,-1
bakery.6,ufscc,6,9.710,2015-11-30.08:13:35,2636212,11845035,40400559,11957266,40806331,1,0,7229686,21473857,11876138
cambridge.6,ufscc,6,4.490,2015-11-30.08:13:42,8413,3354295,9483191,3392064,9600816,1,0,9744,6155602,3364326
leader_filters.7,ufscc,6,17.050,2015-11-30.08:14:00,26302351,26302351,91692858,26310758,91728725,1,0,65403883,0,26310758
