model,alg,workers,time,date,sccs,ustates,utrans,tstates,ttrans,initstates,selfloop,claimdead,claimfound,claimsuccess
leader_filters.7,hong,24,2.946108,2015-09-06.13:03:11,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,24,40.123697,2015-09-06.13:03:53,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,24,65.835666,2015-09-06.13:05:01,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,24,32.08473,2015-09-06.13:05:34,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,24,0.174295,2015-09-06.13:05:35,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,24,3.293335,2015-09-06.13:05:42,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,24,4.570045,2015-09-06.13:05:47,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,32,6.677685,2015-09-06.13:05:58,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,32,0.466971,2015-09-06.13:05:59,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,32,104.542104,2015-09-06.13:07:46,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,32,33.819081,2015-09-06.13:08:22,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,32,2.538565,2015-09-06.13:08:35,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,32,34.432271,2015-09-06.13:09:11,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,32,46.711698,2015-09-06.13:09:59,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,32,27.738175,2015-09-06.13:10:28,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,32,0.130826,2015-09-06.13:10:29,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,32,3.450084,2015-09-06.13:10:36,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,32,4.22157,2015-09-06.13:10:41,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,48,5.700852,2015-09-06.13:10:50,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,48,0.37916,2015-09-06.13:10:52,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,48,126.020524,2015-09-06.13:13:01,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,48,36.56464,2015-09-06.13:13:38,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,48,1.804605,2015-09-06.13:13:51,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,48,40.946739,2015-09-06.13:14:33,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,48,62.538294,2015-09-06.13:15:37,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,48,16.099194,2015-09-06.13:15:55,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,48,0.104034,2015-09-06.13:15:56,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,48,4.457808,2015-09-06.13:16:04,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,48,4.19413,2015-09-06.13:16:08,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,64,4.700348,2015-09-06.13:16:17,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,64,0.323175,2015-09-06.13:16:18,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,64,123.722588,2015-09-06.13:18:25,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,64,29.863741,2015-09-06.13:18:56,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,64,1.509812,2015-09-06.13:19:08,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,64,28.03496,2015-09-06.13:19:37,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,64,22.989266,2015-09-06.13:20:02,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,64,22.778882,2015-09-06.13:20:26,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,64,0.097899,2015-09-06.13:20:27,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,64,5.558654,2015-09-06.13:20:36,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,64,3.67944,2015-09-06.13:20:41,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,tarjan,1,1.714188,2015-09-06.13:20:46,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,tarjan,1,0.276348,2015-09-06.13:20:48,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,tarjan,1,0.860883,2015-09-06.13:20:52,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,tarjan,1,0.245115,2015-09-06.13:20:53,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
L4L4T16,tarjan,1,0.209401,2015-09-06.13:20:55,131071,3276775,9830300,-1,-1,1,-1,-1,-1,-1
leader_filters.7,tarjan,1,2.745012,2015-09-06.13:21:06,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,tarjan,1,0.25658,2015-09-06.13:21:08,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,tarjan,1,0.223514,2015-09-06.13:21:10,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,tarjan,1,0.232907,2015-09-06.13:21:12,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,tarjan,1,0.406188,2015-09-06.13:21:13,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,tarjan,1,2.046698,2015-09-06.13:21:19,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,tarjan,1,0.094029,2015-09-06.13:21:19,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,ufscc,1,4.153433,2015-09-06.13:21:28,2636212,11845035,40400559,11845035,40400559,1,0,7207804,21347721,11845034
cambridge.6,ufscc,1,1.138756,2015-09-06.13:21:30,8413,3354295,9483191,3354295,9483191,1,0,9724,6119173,3354294
L1750L1750T1,ufscc,1,2.434612,2015-09-06.13:21:35,3,9198003,24528008,9198003,24528008,1,0,6132000,9198006,9198002
L350L350T4,ufscc,1,1.018687,2015-09-06.13:21:37,31,3819231,11334492,3819231,11334492,1,0,3696000,3819262,3819230
L4L4T16,ufscc,1,0.843106,2015-09-06.13:21:39,131071,3276775,9830300,3276775,9830300,1,0,3145680,3407846,3276774
leader_filters.7,ufscc,1,5.01249,2015-09-06.13:21:53,26302351,26302351,91692858,26302351,91692858,1,0,65390508,0,26302350
Li10Lo200,ufscc,1,1.104462,2015-09-06.13:21:56,100,4000000,15200000,4000000,15200000,1,0,7199901,4000100,3999999
Li200Lo10,ufscc,1,1.043058,2015-09-06.13:21:59,40000,4000000,15960000,4000000,15960000,1,0,7920001,4040000,3999999
Li50Lo40,ufscc,1,1.040515,2015-09-06.13:22:02,2500,4000000,15840000,4000000,15840000,1,0,7837501,4002500,3999999
lup.3,ufscc,1,0.91661,2015-09-06.13:22:03,1,1948617,3621672,1948617,3621672,1,0,0,1673056,1948616
resistance.1,ufscc,1,5.151681,2015-09-06.13:22:12,3,13762624,32052024,13762624,32052024,1,0,1,18289400,13762623
sorter.3,ufscc,1,0.219799,2015-09-06.13:22:13,1177164,1288478,2740540,1288478,2740540,1,251094,1024992,175977,1288477
bakery.6,ufscc,2,2.542689,2015-09-06.13:22:19,2636212,11845035,40400559,11869557,40485441,9,0,7229276,21400530,11855635
cambridge.6,ufscc,2,0.707751,2015-09-06.13:22:21,8413,3354295,9483191,3356887,9491798,2,0,9725,6126531,3355542
L1750L1750T1,ufscc,2,1.670546,2015-09-06.13:22:26,3,9198003,24528008,9997899,27724841,3,0,7730405,9997212,9997224
L350L350T4,ufscc,2,0.577161,2015-09-06.13:22:28,31,3819231,11334492,3858242,11490368,9,0,3774028,3859044,3857296
L4L4T16,ufscc,2,0.493044,2015-09-06.13:22:29,131071,3276775,9830300,3287680,9863541,5,0,3156260,3422031,3285250
leader_filters.7,ufscc,2,2.945505,2015-09-06.13:22:41,26302351,26302351,91692858,26430548,92149595,222,0,65710426,0,26439169
Li10Lo200,ufscc,2,0.72192,2015-09-06.13:22:43,100,4000000,15200000,4825114,18450313,12,0,8801515,4872766,4776032
Li200Lo10,ufscc,2,0.820285,2015-09-06.13:22:46,40000,4000000,15960000,4961905,19802033,106,0,9822187,5011316,4968530
Li50Lo40,ufscc,2,0.724299,2015-09-06.13:22:48,2500,4000000,15840000,4883399,19359483,52,0,9589644,4915147,4854692
lup.3,ufscc,2,0.507613,2015-09-06.13:22:49,1,1948617,3621672,1949322,3623456,2,0,0,1674813,1948643
resistance.1,ufscc,2,2.901216,2015-09-06.13:22:56,3,13762624,32052024,13859292,32262878,2,0,1,18450144,13812733
sorter.3,ufscc,2,0.139821,2015-09-06.13:22:57,1177164,1288478,2740540,1398654,2942653,25,267113,1083398,194511,1397631
bakery.6,ufscc,4,1.536816,2015-09-06.13:23:02,2636212,11845035,40400559,12136922,41367922,11,0,7282861,22217647,11867414
cambridge.6,ufscc,4,0.347459,2015-09-06.13:23:04,8413,3354295,9483191,3393459,9606635,4,0,9800,6235144,3361691
L1750L1750T1,ufscc,4,1.689948,2015-09-06.13:23:08,3,9198003,24528008,14260252,38529616,6,0,10009548,16510346,12009722
L350L350T4,ufscc,4,0.335596,2015-09-06.13:23:10,31,3819231,11334492,3937435,11774715,18,0,3910810,3976981,3886924
L4L4T16,ufscc,4,0.24706,2015-09-06.13:23:11,131071,3276775,9830300,3277745,9833663,24,0,3147061,3409452,3277150
leader_filters.7,ufscc,4,1.79468,2015-09-06.13:23:22,26302351,26302351,91692858,26514728,92506955,491,0,65969025,0,26537930
Li10Lo200,ufscc,4,0.575331,2015-09-06.13:23:24,100,4000000,15200000,4885350,18359155,27,0,8664550,5108325,4586280
Li200Lo10,ufscc,4,0.915404,2015-09-06.13:23:26,40000,4000000,15960000,5148105,20008134,164,0,9819785,5710371,4477978
Li50Lo40,ufscc,4,0.588671,2015-09-06.13:23:29,2500,4000000,15840000,4618164,18075977,126,0,8907938,4771037,4397002
lup.3,ufscc,4,0.319847,2015-09-06.13:23:30,1,1948617,3621672,2152331,4012882,4,0,0,2038302,1974580
resistance.1,ufscc,4,2.202823,2015-09-06.13:23:36,3,13762624,32052024,15553702,36289876,4,0,1,21881980,14407895
sorter.3,ufscc,4,0.096975,2015-09-06.13:23:36,1177164,1288478,2740540,1353715,2874304,58,262704,1067620,190464,1353516
bakery.6,ufscc,6,1.16079,2015-09-06.13:23:41,2636212,11845035,40400559,12105051,41253292,16,0,7285457,22086998,11880837
cambridge.6,ufscc,6,0.250172,2015-09-06.13:23:42,8413,3354295,9483191,3397564,9614592,6,0,9761,6239642,3365189
L1750L1750T1,ufscc,6,1.02055,2015-09-06.13:23:46,3,9198003,24528008,13315742,34500092,7,0,7870135,13763980,12865977
L350L350T4,ufscc,6,0.30593,2015-09-06.13:23:48,31,3819231,11334492,4342468,13173975,21,0,4529726,4464421,4179828
L4L4T16,ufscc,6,0.193632,2015-09-06.13:23:49,131071,3276775,9830300,3320092,9961233,79,0,3186746,3464638,3309849
leader_filters.7,ufscc,6,1.404267,2015-09-06.13:24:00,26302351,26302351,91692858,26500359,92446016,772,0,65917630,0,26528386
Li10Lo200,ufscc,6,0.494401,2015-09-06.13:24:02,100,4000000,15200000,5278901,19703712,36,0,9239742,5535638,4928332
Li200Lo10,ufscc,6,0.825595,2015-09-06.13:24:04,40000,4000000,15960000,4749707,18797428,590,0,9293404,4994688,4509336
Li50Lo40,ufscc,6,0.52454,2015-09-06.13:24:06,2500,4000000,15840000,4827322,18933505,178,0,9329050,5021277,4583178
lup.3,ufscc,6,0.221338,2015-09-06.13:24:07,1,1948617,3621672,2170053,4051871,6,0,0,2078457,1973414
resistance.1,ufscc,6,1.825172,2015-09-06.13:24:12,3,13762624,32052024,15797865,36844389,6,0,1,22176542,14667846
sorter.3,ufscc,6,0.096209,2015-09-06.13:24:13,1177164,1288478,2740540,1414716,2990776,87,272586,1104021,196124,1418045
bakery.6,ufscc,8,1.035685,2015-09-06.13:24:18,2636212,11845035,40400559,12999478,44368287,29,0,7347612,25084350,11936325
cambridge.6,ufscc,8,0.20835,2015-09-06.13:24:19,8413,3354295,9483191,3396888,9616666,8,0,9815,6240493,3366358
L1750L1750T1,ufscc,8,1.040722,2015-09-06.13:24:23,3,9198003,24528008,17489080,45616051,10,0,12170001,18692867,14753183
L350L350T4,ufscc,8,0.228144,2015-09-06.13:24:25,31,3819231,11334492,3993018,11956479,24,0,3994894,4040193,3921392
L4L4T16,ufscc,8,0.127146,2015-09-06.13:24:26,131071,3276775,9830300,3278145,9834997,83,0,3147660,3409831,3277506
leader_filters.7,ufscc,8,0.998801,2015-09-06.13:24:36,26302351,26302351,91692858,26421290,92130043,962,0,65692672,0,26437371
Li10Lo200,ufscc,8,0.475084,2015-09-06.13:24:38,100,4000000,15200000,5720094,21242516,44,0,9909784,6049967,5282765
Li200Lo10,ufscc,8,0.619047,2015-09-06.13:24:40,40000,4000000,15960000,5433826,21077804,170,0,10368869,6091055,4617880
Li50Lo40,ufscc,8,0.551654,2015-09-06.13:24:42,2500,4000000,15840000,5266030,20601957,233,0,10140529,5571959,4889469
lup.3,ufscc,8,0.164894,2015-09-06.13:24:43,1,1948617,3621672,2120005,3957503,8,0,0,1991634,1965869
resistance.1,ufscc,8,1.692178,2015-09-06.13:24:49,3,13762624,32052024,16996868,40121200,8,0,1,24841113,15280086
sorter.3,ufscc,8,0.103197,2015-09-06.13:24:49,1177164,1288478,2740540,1424635,3012085,128,275856,1115725,189299,1431205
bakery.6,ufscc,12,0.817033,2015-09-06.13:24:54,2636212,11845035,40400559,12900908,43936522,25,0,7342741,24668152,11925629
cambridge.6,ufscc,12,0.164246,2015-09-06.13:24:55,8413,3354295,9483191,3409129,9653300,12,0,9836,6268036,3375428
L1750L1750T1,ufscc,12,1.077251,2015-09-06.13:24:59,3,9198003,24528008,22430819,53914324,14,0,13231232,21300207,19382885
L350L350T4,ufscc,12,0.238002,2015-09-06.13:25:00,31,3819231,11334492,4527408,13855410,31,0,4831425,4876546,4147439
L4L4T16,ufscc,12,0.26495,2015-09-06.13:25:02,131071,3276775,9830300,3554774,10637685,164,0,3375055,3783503,3479127
leader_filters.7,ufscc,12,0.841167,2015-09-06.13:25:11,26302351,26302351,91692858,26556405,92660370,1430,0,66069157,0,26591213
Li10Lo200,ufscc,12,0.318772,2015-09-06.13:25:13,100,4000000,15200000,5753048,21270330,63,0,9833227,6339265,5097838
Li200Lo10,ufscc,12,0.333329,2015-09-06.13:25:15,40000,4000000,15960000,4689460,18403640,1025,0,9078775,5053362,4271503
Li50Lo40,ufscc,12,0.330693,2015-09-06.13:25:17,2500,4000000,15840000,4579471,17905932,331,0,8797099,4764585,4344248
lup.3,ufscc,12,0.133031,2015-09-06.13:25:18,1,1948617,3621672,2160429,4033189,12,0,0,2062818,1970371
resistance.1,ufscc,12,1.861553,2015-09-06.13:25:23,3,13762624,32052024,17734456,41681113,12,0,1,25709682,15971430
sorter.3,ufscc,12,0.053084,2015-09-06.13:25:24,1177164,1288478,2740540,1388741,2930683,151,267178,1084456,186635,1392414
bakery.6,ufscc,16,0.701653,2015-09-06.13:25:28,2636212,11845035,40400559,12614529,42983425,37,0,7332792,23746372,11904261
cambridge.6,ufscc,16,0.139641,2015-09-06.13:25:30,8413,3354295,9483191,3423400,9694839,16,0,9863,6301828,3383148
L1750L1750T1,ufscc,16,0.972432,2015-09-06.13:25:33,3,9198003,24528008,23581359,60329729,17,0,14799052,25570079,19960598
L350L350T4,ufscc,16,0.261219,2015-09-06.13:25:35,31,3819231,11334492,5500421,16617021,37,0,5763828,5955094,4898099
L4L4T16,ufscc,16,0.072588,2015-09-06.13:25:36,131071,3276775,9830300,3282626,9849389,233,0,3152984,3416173,3280232
leader_filters.7,ufscc,16,0.672606,2015-09-06.13:25:46,26302351,26302351,91692858,26581558,92784673,1788,0,66178084,0,26606589
Li10Lo200,ufscc,16,0.319201,2015-09-06.13:25:47,100,4000000,15200000,6253694,22829326,77,0,10440568,6642058,5746700
Li200Lo10,ufscc,16,0.431056,2015-09-06.13:25:49,40000,4000000,15960000,5302901,20839548,1024,0,10286077,5795936,4757535
Li50Lo40,ufscc,16,0.336517,2015-09-06.13:25:51,2500,4000000,15840000,5195147,20305669,424,0,9972547,5559144,4773978
lup.3,ufscc,16,0.125702,2015-09-06.13:25:52,1,1948617,3621672,2198338,4114967,16,0,0,2138719,1976248
resistance.1,ufscc,16,1.311152,2015-09-06.13:25:57,3,13762624,32052024,17787582,42311762,16,0,1,26784797,15526964
sorter.3,ufscc,16,0.045225,2015-09-06.13:25:58,1177164,1288478,2740540,1367818,2890195,250,263441,1071054,185752,1369948
bakery.6,ufscc,24,0.639528,2015-09-06.13:26:02,2636212,11845035,40400559,12532724,42660595,57,0,7338790,23396753,11925052
cambridge.6,ufscc,24,0.139418,2015-09-06.13:26:04,8413,3354295,9483191,3469751,9857884,24,0,9843,6449641,3398400
L1750L1750T1,ufscc,24,0.833028,2015-09-06.13:26:07,3,9198003,24528008,25849168,63058127,26,0,12497511,28589093,21971523
L350L350T4,ufscc,24,0.209517,2015-09-06.13:26:08,31,3819231,11334492,5267891,15984081,44,0,5581948,5933370,4468763
L4L4T16,ufscc,24,0.144932,2015-09-06.13:26:10,131071,3276775,9830300,3522973,10549204,343,0,3353589,3747459,3448156
leader_filters.7,ufscc,24,0.497415,2015-09-06.13:26:19,26302351,26302351,91692858,26441718,92222266,2233,0,65768949,0,26453317
Li10Lo200,ufscc,24,0.301815,2015-09-06.13:26:21,100,4000000,15200000,6920763,24946319,96,0,11292917,7539891,6113511
Li200Lo10,ufscc,24,0.26821,2015-09-06.13:26:23,40000,4000000,15960000,5037628,19795989,1890,0,9776455,5480904,4538630
Li50Lo40,ufscc,24,0.255896,2015-09-06.13:26:25,2500,4000000,15840000,5117641,19866175,613,0,9726061,5448388,4691726
lup.3,ufscc,24,0.120875,2015-09-06.13:26:25,1,1948617,3621672,2253901,4218048,24,0,0,2227813,1990235
resistance.1,ufscc,24,1.855926,2015-09-06.13:26:31,3,13762624,32052024,19548891,45739957,24,0,1,28323895,17416061
sorter.3,ufscc,24,0.048559,2015-09-06.13:26:31,1177164,1288478,2740540,1418488,2989047,332,271868,1100000,194794,1422385
bakery.6,ufscc,32,0.685183,2015-09-06.13:26:36,2636212,11845035,40400559,12917135,44035144,114,0,7420289,24662498,11952357
cambridge.6,ufscc,32,0.117518,2015-09-06.13:26:37,8413,3354295,9483191,3434206,9723404,32,0,9838,6324911,3388655
L1750L1750T1,ufscc,32,0.865543,2015-09-06.13:26:41,3,9198003,24528008,26184795,66206564,33,0,15101628,28502220,22602716
L350L350T4,ufscc,32,0.241203,2015-09-06.13:26:42,31,3819231,11334492,5842716,17494145,49,0,5996299,6438383,5059463
L4L4T16,ufscc,32,0.058466,2015-09-06.13:26:44,131071,3276775,9830300,3301515,9905807,534,0,3170897,3442719,3292191
leader_filters.7,ufscc,32,0.498403,2015-09-06.13:26:53,26302351,26302351,91692858,26701715,93203312,3153,0,66470644,0,26732668
Li10Lo200,ufscc,32,0.385776,2015-09-06.13:26:55,100,4000000,15200000,7260908,26344068,109,0,12026213,8157236,6160619
Li200Lo10,ufscc,32,0.312853,2015-09-06.13:26:57,40000,4000000,15960000,5623907,21827712,2716,0,10755603,6243117,4828992
Li50Lo40,ufscc,32,0.194737,2015-09-06.13:26:58,2500,4000000,15840000,5130512,19974194,812,0,9789960,5486822,4697412
lup.3,ufscc,32,0.122121,2015-09-06.13:26:59,1,1948617,3621672,2225049,4157759,32,0,1,2178014,1979744
resistance.1,ufscc,32,1.936993,2015-09-06.13:27:05,3,13762624,32052024,19176997,45435853,32,0,1,28498468,16937384
sorter.3,ufscc,32,0.042246,2015-09-06.13:27:06,1177164,1288478,2740540,1410894,2972745,435,270219,1093775,195417,1413334
bakery.6,ufscc,48,0.670208,2015-09-06.13:27:10,2636212,11845035,40400559,13017189,44403683,79,0,7419013,25031742,11952928
cambridge.6,ufscc,48,0.119296,2015-09-06.13:27:11,8413,3354295,9483191,3460098,9812984,48,0,9922,6404052,3399010
L1750L1750T1,ufscc,48,1.094503,2015-09-06.13:27:15,3,9198003,24528008,34288358,82629087,50,0,15553190,36601714,30474183
L350L350T4,ufscc,48,0.288907,2015-09-06.13:27:17,31,3819231,11334492,6464466,19914540,65,0,7087401,7517097,5310042
L4L4T16,ufscc,48,0.095735,2015-09-06.13:27:18,131071,3276775,9830300,3513838,10528995,684,0,3352783,3737022,3439190
leader_filters.7,ufscc,48,0.510497,2015-09-06.13:27:27,26302351,26302351,91692858,26540996,92564770,4337,0,66007378,0,26557392
Li10Lo200,ufscc,48,0.341247,2015-09-06.13:27:29,100,4000000,15200000,7771719,28113364,131,0,12848777,8795811,6468776
Li200Lo10,ufscc,48,0.220893,2015-09-06.13:27:31,40000,4000000,15960000,5028787,19849427,4435,0,9800165,5510908,4538354
Li50Lo40,ufscc,48,0.223951,2015-09-06.13:27:33,2500,4000000,15840000,5363513,20705626,1200,0,10122524,5841100,4742002
lup.3,ufscc,48,0.148093,2015-09-06.13:27:33,1,1948617,3621672,2388834,4519983,48,0,0,2512398,2007585
resistance.1,ufscc,48,2.74923,2015-09-06.13:27:40,3,13762624,32052024,24417265,57790010,48,0,10,37762514,20027486
sorter.3,ufscc,48,0.053686,2015-09-06.13:27:41,1177164,1288478,2740540,1463641,3060322,611,276483,1119408,194957,1469474
bakery.6,ufscc,64,0.645428,2015-09-06.13:27:45,2636212,11845035,40400559,12499358,42574934,210,0,7312235,23360061,11902638
cambridge.6,ufscc,64,0.152907,2015-09-06.13:27:46,8413,3354295,9483191,3442054,9747731,64,0,9840,6345422,3392469
L1750L1750T1,ufscc,64,1.140588,2015-09-06.13:27:50,3,9198003,24528008,37184176,91494277,66,0,20950951,38278207,32265119
L350L350T4,ufscc,64,0.265982,2015-09-06.13:27:52,31,3819231,11334492,6503471,19206629,83,0,6517357,7367992,5321280
L4L4T16,ufscc,64,0.062017,2015-09-06.13:27:53,131071,3276775,9830300,3357793,10072739,1129,0,3224261,3523631,3324847
leader_filters.7,ufscc,64,0.491771,2015-09-06.13:28:02,26302351,26302351,91692858,26602922,92754563,5400,0,66130809,0,26623754
Li10Lo200,ufscc,64,0.327988,2015-09-06.13:28:04,100,4000000,15200000,8210735,29464908,152,0,13553212,9177198,6734498
Li200Lo10,ufscc,64,0.290544,2015-09-06.13:28:06,40000,4000000,15960000,5719382,22376557,6156,0,11029170,6418184,4929203
Li50Lo40,ufscc,64,0.188669,2015-09-06.13:28:08,2500,4000000,15840000,5637491,21847647,1549,0,10705110,6222065,4920472
lup.3,ufscc,64,0.188682,2015-09-06.13:28:08,1,1948617,3621672,2486759,4712315,64,0,0,2683114,2029201
resistance.1,ufscc,64,1.72224,2015-09-06.13:28:14,3,13762624,32052024,21444592,50449004,64,0,1,32285881,18163122
sorter.3,ufscc,64,0.057014,2015-09-06.13:28:14,1177164,1288478,2740540,1407885,2962918,684,269218,1090865,193287,1409548
bakery.6,hong,1,41.03925,2015-09-06.13:28:59,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,1,2.217068,2015-09-06.13:29:03,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,1,187.715062,2015-09-06.13:32:13,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,1,66.613111,2015-09-06.13:33:21,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,1,7.082685,2015-09-06.13:33:40,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,1,59.41862,2015-09-06.13:34:41,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,1,242.569684,2015-09-06.13:38:45,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,1,116.437542,2015-09-06.13:40:43,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,1,1.050961,2015-09-06.13:40:45,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,1,3.859804,2015-09-06.13:40:53,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,1,14.411969,2015-09-06.13:41:08,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,2,10.819272,2015-09-06.13:41:22,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,2,1.454691,2015-09-06.13:41:25,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,2,116.727892,2015-09-06.13:43:24,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,2,37.931223,2015-09-06.13:44:04,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,2,5.405155,2015-09-06.13:44:20,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,2,43.796343,2015-09-06.13:45:06,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,2,154.350051,2015-09-06.13:47:42,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,2,56.549955,2015-09-06.13:48:40,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,2,0.652544,2015-09-06.13:48:41,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,2,3.045395,2015-09-06.13:48:48,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,2,8.957086,2015-09-06.13:48:57,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,4,7.754553,2015-09-06.13:49:09,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,4,0.954417,2015-09-06.13:49:11,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,4,100.357988,2015-09-06.13:50:54,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,4,33.068173,2015-09-06.13:51:29,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,4,3.688035,2015-09-06.13:51:43,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,4,37.12001,2015-09-06.13:52:22,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,4,103.827005,2015-09-06.13:54:07,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,4,26.680761,2015-09-06.13:54:36,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,4,0.407316,2015-09-06.13:54:37,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,4,3.189847,2015-09-06.13:54:44,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
