model,alg,workers,time,date,sccs,ustates,utrans,tstates,ttrans,initstates,selfloop,claimdead,claimfound,claimsuccess
fischer.6,renault,64,51.580,2015-11-29.17:49:40,1,8321728,33454191,531184850,2133552687,1,-1,-1,-1,-1
frogs.4,renault,64,1.270,2015-11-29.17:49:43,17443219,17443219,36286061,19716069,41512353,1,-1,-1,-1,-1
iprotocol.3,renault,64,0.650,2015-11-29.17:49:46,244098,1013456,3412754,6446961,22385262,1,-1,-1,-1,-1
iprotocol.4,renault,64,2.630,2015-11-29.17:49:52,1037386,3290916,11071177,35382001,121445429,1,-1,-1,-1,-1
iprotocol.5,renault,64,20.730,2015-11-29.17:50:15,11018902,31071582,104572634,198037193,683948304,1,-1,-1,-1,-1
krebs.4,renault,64,0.390,2015-11-29.17:50:17,1047405,1047405,5246321,1609082,8256818,1,-1,-1,-1,-1
lamport.5,renault,64,1.600,2015-11-29.17:50:20,140496,1066800,3630664,20696707,69444273,1,-1,-1,-1,-1
lamport.6,renault,64,10.800,2015-11-29.17:50:33,1371572,8717688,31502176,142508905,513017408,1,-1,-1,-1,-1
lamport_nonatomic.4,renault,64,9.050,2015-11-29.17:50:48,1,1257304,5360727,80467002,343084648,1,-1,-1,-1,-1
lann.3,renault,64,14.900,2015-11-29.17:51:05,224688,1832139,8725188,101536191,494493230,1,-1,-1,-1,-1
leader_election.5,renault,64,1.220,2015-11-29.17:51:11,4803952,4803952,28064092,5679623,33242385,1,-1,-1,-1,-1
leader_filters.5,renault,64,0.300,2015-11-29.17:51:13,1572886,1572886,4684565,2014407,6170663,1,-1,-1,-1,-1
leader_filters.7,renault,64,1.960,2015-11-29.17:51:17,26302351,26302351,91692858,28730037,101177495,1,-1,-1,-1,-1
lifts.7,renault,64,3.600,2015-11-29.17:51:29,136013,5126781,13631916,44770736,118933716,1,-1,-1,-1,-1
lifts.8,renault,64,5.190,2015-11-29.17:51:44,1592420,12359648,31993172,68519397,179962532,1,-1,-1,-1,-1
lup.3,renault,64,7.960,2015-11-29.17:51:56,1,1948617,3621672,124711276,231786769,1,-1,-1,-1,-1
lup.4,renault,64,31.270,2015-11-29.17:52:32,1,7479540,13974930,478690560,894395520,1,-1,-1,-1,-1
msmie.4,renault,64,6.020,2015-11-29.17:52:50,414699,7125441,11056210,107044983,172073140,1,-1,-1,-1,-1
needham.4,renault,64,0.650,2015-11-29.17:52:56,6525019,6525019,22203081,6618419,22879914,1,-1,-1,-1,-1
peterson.4,renault,64,7.490,2015-11-29.17:53:06,29115,1119560,3864896,64470227,221265130,1,-1,-1,-1,-1
pgm_protocol.6,renault,64,1.250,2015-11-29.17:53:13,2659121,2659550,8510552,7170164,22430016,1,-1,-1,-1,-1
pgm_protocol.8,renault,64,1.570,2015-11-29.17:53:19,3067750,3069390,7125121,11641672,26856511,1,-1,-1,-1,-1
production_cell.5,renault,64,22.560,2015-11-29.17:53:47,1,4211856,13072120,269445215,836266316,1,-1,-1,-1,-1
public_subscribe.2,renault,64,4.360,2015-11-29.17:53:56,287436,1846603,6087556,53449192,181703214,1,-1,-1,-1,-1
public_subscribe.3,renault,64,4.420,2015-11-29.17:54:04,287436,1846603,6087556,54075651,183719013,1,-1,-1,-1,-1
public_subscribe.4,renault,64,4.580,2015-11-29.17:54:12,287436,1846603,6087556,54217187,184373829,1,-1,-1,-1,-1
resistance.1,renault,64,58.470,2015-11-29.17:55:13,3,13762624,32052024,873358514,2033922966,1,-1,-1,-1,-1
rether.4,renault,64,3.990,2015-11-29.17:55:23,97332,1157052,1535386,64981832,84993277,1,-1,-1,-1,-1
rether.5,renault,64,10.110,2015-11-29.17:55:37,2,3017044,3302351,193090816,211350464,1,-1,-1,-1,-1
rether.6,renault,64,19.700,2015-11-29.17:56:00,478204,5919694,7822384,343031715,448556771,1,-1,-1,-1,-1
rether.7,renault,64,16.870,2015-11-29.17:56:21,2,4789409,5317199,306522176,340300736,1,-1,-1,-1,-1
schedule_world.2,renault,64,9.730,2015-11-29.17:56:33,26018,1570340,14308706,50162453,468323746,1,-1,-1,-1,-1
sorter.3,renault,64,0.680,2015-11-29.17:56:36,1177164,1288478,2740540,5301886,11339165,1,-1,-1,-1,-1
sorter.4,renault,64,2.150,2015-11-29.17:56:41,6857068,13184427,27051822,37991222,79937676,1,-1,-1,-1,-1
synapse.4,renault,64,6.820,2015-11-29.17:56:54,585635,2292286,4921830,97318895,235296136,1,-1,-1,-1,-1
synapse.7,renault,64,17.980,2015-11-29.17:57:22,2891451,10198141,19893297,280813676,586548527,1,-1,-1,-1,-1
szymanski.3,renault,64,8.360,2015-11-29.17:57:34,8,1128424,4234041,65826616,246574307,1,-1,-1,-1,-1
szymanski.4,renault,64,17.780,2015-11-29.17:57:54,8,2313863,8550392,138368025,510495045,1,-1,-1,-1,-1
telephony.4,renault,64,30.920,2015-11-29.17:58:29,411677,12291552,64110312,254586667,1374700507,1,-1,-1,-1,-1
telephony.7,renault,64,36.790,2015-11-29.17:59:12,1218609,21960308,114070470,299428184,1613056065,1,-1,-1,-1,-1
adding.3,tarjan,1,2.660,2015-11-29.20:45:20,1894376,1894376,2921634,1894376,2921634,1,-1,-1,-1,-1
adding.4,tarjan,1,4.280,2015-11-29.20:45:25,3370680,3370680,5201282,3370680,5201282,1,-1,-1,-1,-1
adding.5,tarjan,1,6.190,2015-11-29.20:45:31,5271456,5271456,8135364,5271456,8135364,1,-1,-1,-1,-1
adding.6,tarjan,1,8.840,2015-11-29.20:45:40,7609684,7609684,11746148,7609684,11746148,1,-1,-1,-1,-1
at.3,tarjan,1,6.980,2015-11-29.20:45:48,1,1711620,6075360,1711620,6075360,1,-1,-1,-1,-1
at.4,tarjan,1,27.380,2015-11-29.20:46:17,1,6597245,25470140,6597245,25470140,1,-1,-1,-1,-1
bakery.5,tarjan,1,30.100,2015-11-29.20:46:48,1000072,7866401,27018304,7866401,27018304,1,-1,-1,-1,-1
bakery.6,tarjan,1,40.380,2015-11-29.20:47:29,2636212,11845035,40400559,11845035,40400559,1,-1,-1,-1,-1
bopdp.3,tarjan,1,2.680,2015-11-29.20:47:33,1023793,1040953,2747408,1040953,2747408,1,-1,-1,-1,-1
brp2.6,tarjan,1,14.540,2015-11-29.20:47:49,25312,5742313,9058624,5742313,9058624,1,-1,-1,-1,-1
brp.4,tarjan,1,30.660,2015-11-29.20:48:20,1696242,12068447,25085950,12068447,25085950,1,-1,-1,-1,-1
brp.5,tarjan,1,45.640,2015-11-29.20:49:07,2500602,17740267,36903290,17740267,36903290,1,-1,-1,-1,-1
cambridge.6,tarjan,1,14.960,2015-11-29.20:49:24,8413,3354295,9483191,3354295,9483191,1,-1,-1,-1,-1
cambridge.7,tarjan,1,72.330,2015-11-29.20:50:38,127380,11465015,54850496,11465015,54850496,1,-1,-1,-1,-1
elevator2.3,tarjan,1,45.820,2015-11-29.20:51:24,1,7667712,55377920,7667712,55377920,1,-1,-1,-1,-1
elevator_planning.2,tarjan,1,82.560,2015-11-29.20:52:47,8,11428767,93278857,11428767,93278857,1,-1,-1,-1,-1
exit.1,tarjan,1,6.220,2015-11-29.20:52:55,3239334,3239334,7491035,3239334,7491035,1,-1,-1,-1,-1
exit.3,tarjan,1,5.700,2015-11-29.20:53:02,2356294,2356294,7047332,2356294,7047332,1,-1,-1,-1,-1
extinction.4,tarjan,1,8.490,2015-11-29.20:53:13,2001372,2001372,7116790,2001372,7116790,1,-1,-1,-1,-1
firewire_tree.5,tarjan,1,40.610,2015-11-29.20:54:57,3807023,3807023,18225703,3807023,18225703,1,-1,-1,-1,-1
fischer.3,tarjan,1,12.640,2015-11-29.20:55:10,1,2896705,12280586,2896705,12280586,1,-1,-1,-1,-1
fischer.4,tarjan,1,5.060,2015-11-29.20:55:16,1,1272254,4609671,1272254,4609671,1,-1,-1,-1,-1
fischer.6,tarjan,1,34.950,2015-11-29.20:55:52,1,8321728,33454191,8321728,33454191,1,-1,-1,-1,-1
frogs.4,tarjan,1,39.030,2015-11-29.20:56:31,17443219,17443219,36286061,17443219,36286061,1,-1,-1,-1,-1
iprotocol.3,tarjan,1,3.400,2015-11-29.20:56:36,244098,1013456,3412754,1013456,3412754,1,-1,-1,-1,-1
iprotocol.4,tarjan,1,10.280,2015-11-29.20:56:47,1037386,3290916,11071177,3290916,11071177,1,-1,-1,-1,-1
iprotocol.5,tarjan,1,94.120,2015-11-29.20:58:22,11018902,31071582,104572634,31071582,104572634,1,-1,-1,-1,-1
krebs.4,tarjan,1,4.130,2015-11-29.20:58:27,1047405,1047405,5246321,1047405,5246321,1,-1,-1,-1,-1
lamport.5,tarjan,1,3.520,2015-11-29.20:58:31,140496,1066800,3630664,1066800,3630664,1,-1,-1,-1,-1
lamport.6,tarjan,1,27.790,2015-11-29.20:59:00,1371572,8717688,31502176,8717688,31502176,1,-1,-1,-1,-1
lamport_nonatomic.4,tarjan,1,8.360,2015-11-29.20:59:13,1,1257304,5360727,1257304,5360727,1,-1,-1,-1,-1
lann.3,tarjan,1,8.660,2015-11-29.20:59:23,224688,1832139,8725188,1832139,8725188,1,-1,-1,-1,-1
leader_election.5,tarjan,1,37.630,2015-11-29.21:00:04,4803952,4803952,28064092,4803952,28064092,1,-1,-1,-1,-1
leader_filters.5,tarjan,1,3.940,2015-11-29.21:00:09,1572886,1572886,4684565,1572886,4684565,1,-1,-1,-1,-1
leader_filters.7,tarjan,1,68.040,2015-11-29.21:01:18,26302351,26302351,91692858,26302351,91692858,1,-1,-1,-1,-1
lifts.7,tarjan,1,17.870,2015-11-29.21:01:42,136013,5126781,13631916,5126781,13631916,1,-1,-1,-1,-1
lifts.8,tarjan,1,39.590,2015-11-29.21:02:27,1592420,12359648,31993172,12359648,31993172,1,-1,-1,-1,-1
lup.3,tarjan,1,5.450,2015-11-29.21:02:34,1,1948617,3621672,1948617,3621672,1,-1,-1,-1,-1
lup.4,tarjan,1,23.270,2015-11-29.21:03:00,1,7479540,13974930,7479540,13974930,1,-1,-1,-1,-1
msmie.4,tarjan,1,17.020,2015-11-29.21:03:28,414699,7125441,11056210,7125441,11056210,1,-1,-1,-1,-1
needham.4,tarjan,1,16.340,2015-11-29.21:03:48,6525019,6525019,22203081,6525019,22203081,1,-1,-1,-1,-1
peterson.4,tarjan,1,4.270,2015-11-29.21:03:53,29115,1119560,3864896,1119560,3864896,1,-1,-1,-1,-1
pgm_protocol.6,tarjan,1,12.590,2015-11-29.21:04:08,2659121,2659550,8510552,2659550,8510552,1,-1,-1,-1,-1
pgm_protocol.8,tarjan,1,11.570,2015-11-29.21:04:23,3067750,3069390,7125121,3069390,7125121,1,-1,-1,-1,-1
production_cell.5,tarjan,1,16.350,2015-11-29.21:04:40,1,4211856,13072120,4211856,13072120,1,-1,-1,-1,-1
public_subscribe.2,tarjan,1,6.410,2015-11-29.21:04:49,287436,1846603,6087556,1846603,6087556,1,-1,-1,-1,-1
public_subscribe.3,tarjan,1,6.460,2015-11-29.21:04:58,287436,1846603,6087556,1846603,6087556,1,-1,-1,-1,-1
public_subscribe.4,tarjan,1,6.750,2015-11-29.21:05:07,287436,1846603,6087556,1846603,6087556,1,-1,-1,-1,-1
resistance.1,tarjan,1,44.730,2015-11-29.21:05:52,3,13762624,32052024,13762624,32052024,1,-1,-1,-1,-1
rether.4,tarjan,1,3.400,2015-11-29.21:05:57,97332,1157052,1535386,1157052,1535386,1,-1,-1,-1,-1
rether.5,tarjan,1,8.820,2015-11-29.21:06:08,2,3017044,3302351,3017044,3302351,1,-1,-1,-1,-1
rether.6,tarjan,1,15.760,2015-11-29.21:06:27,478204,5919694,7822384,5919694,7822384,1,-1,-1,-1,-1
rether.7,tarjan,1,14.860,2015-11-29.21:06:44,2,4789409,5317199,4789409,5317199,1,-1,-1,-1,-1
schedule_world.2,tarjan,1,13.860,2015-11-29.21:06:59,26018,1570340,14308706,1570340,14308706,1,-1,-1,-1,-1
sorter.3,tarjan,1,2.830,2015-11-29.21:07:04,1177164,1288478,2740540,1288478,2740540,1,-1,-1,-1,-1
sorter.4,tarjan,1,24.790,2015-11-29.21:07:30,6857056,13184427,27051822,13184427,27051822,1,-1,-1,-1,-1
synapse.4,tarjan,1,7.010,2015-11-29.21:07:41,585635,2292286,4921830,2292286,4921830,1,-1,-1,-1,-1
synapse.7,tarjan,1,31.240,2015-11-29.21:08:18,2891451,10198141,19893297,10198141,19893297,1,-1,-1,-1,-1
szymanski.3,tarjan,1,5.010,2015-11-29.21:08:25,8,1128424,4234041,1128424,4234041,1,-1,-1,-1,-1
szymanski.4,tarjan,1,9.830,2015-11-29.21:08:36,8,2313863,8550392,2313863,8550392,1,-1,-1,-1,-1
telephony.4,tarjan,1,56.210,2015-11-29.21:09:35,411677,12291552,64110312,12291552,64110312,1,-1,-1,-1,-1
telephony.7,tarjan,1,97.210,2015-11-29.21:11:15,1218609,21960308,114070470,21960308,114070470,1,-1,-1,-1,-1
adding.3,ufscc,1,4.660,2015-11-29.21:11:20,1894376,1894376,2921634,1894376,2921635,1,0,1027259,0,1894376
adding.4,ufscc,1,7.950,2015-11-29.21:11:28,3370680,3370680,5201282,3370680,5201283,1,0,1830603,0,3370680
adding.5,ufscc,1,10.020,2015-11-29.21:11:39,5271456,5271456,8135364,5271456,8135365,1,0,2863909,0,5271456
adding.6,ufscc,1,19.760,2015-11-29.21:11:59,7609684,7609684,11746148,7609684,11746149,1,0,4136465,0,7609684
at.3,ufscc,1,9.460,2015-11-29.21:12:09,1,1711620,6075360,1711620,6075361,1,1700,0,4362041,1711620
at.4,ufscc,1,32.730,2015-11-29.21:12:43,1,6597245,25470140,6597245,25470141,1,1440,0,18871456,6597245
bakery.5,ufscc,1,28.100,2015-11-29.21:13:12,1000072,7866401,27018304,7866401,27018305,1,0,3270942,15880962,7866401
bakery.6,ufscc,1,43.580,2015-11-29.21:13:57,2636212,11845035,40400559,11845035,40400560,1,0,7207804,21347721,11845035
bopdp.3,ufscc,1,4.770,2015-11-29.21:14:03,1023793,1040953,2747408,1040953,2747409,1,0,1699436,7020,1040953
brp2.6,ufscc,1,15.360,2015-11-29.21:14:19,25312,5742313,9058624,5742313,9058625,1,0,11610,3304702,5742313
brp.4,ufscc,1,35.580,2015-11-29.21:14:56,1696242,12068447,25085950,12068447,25085951,1,0,1924503,11093001,12068447
brp.5,ufscc,1,50.410,2015-11-29.21:15:48,2500602,17740267,36903290,17740267,36903291,1,0,2838363,16324661,17740267
cambridge.6,ufscc,1,22.360,2015-11-29.21:16:12,8413,3354295,9483191,3354295,9483192,1,0,9724,6119173,3354295
cambridge.7,ufscc,1,71.820,2015-11-29.21:17:25,127380,11465015,54850496,11465015,54850497,1,0,383250,43002232,11465015
elevator2.3,ufscc,1,49.590,2015-11-29.21:18:16,1,7667712,55377920,7667712,55377921,1,0,0,47710209,7667712
elevator_planning.2,ufscc,1,83.640,2015-11-29.21:19:40,8,11428767,93278857,11428767,93278858,1,11428760,0,70421331,11428767
exit.1,ufscc,1,12.910,2015-11-29.21:19:54,3239334,3239334,7491035,3239334,7491036,1,0,4251702,0,3239334
exit.3,ufscc,1,9.410,2015-11-29.21:20:06,2356294,2356294,7047332,2356294,7047333,1,0,4691039,0,2356294
extinction.4,ufscc,1,9.630,2015-11-29.21:20:18,2001372,2001372,7116790,2001372,7116791,1,0,5115419,0,2001372
firewire_tree.5,ufscc,1,44.370,2015-11-29.21:22:03,3807023,3807023,18225703,3807023,18225704,1,0,14418681,0,3807023
fischer.3,ufscc,1,13.270,2015-11-29.21:22:17,1,2896705,12280586,2896705,12280587,1,3581,0,9380301,2896705
fischer.4,ufscc,1,6.870,2015-11-29.21:22:25,1,1272254,4609671,1272254,4609672,1,1023,0,3336395,1272254
fischer.6,ufscc,1,40.490,2015-11-29.21:23:07,1,8321728,33454191,8321728,33454192,1,2303,0,25130161,8321728
frogs.4,ufscc,1,52.480,2015-11-29.21:24:00,17443219,17443219,36286061,17443219,36286062,1,0,18842843,0,17443219
iprotocol.3,ufscc,1,7.350,2015-11-29.21:24:09,244098,1013456,3412754,1013456,3412755,1,0,1446131,953168,1013456
iprotocol.4,ufscc,1,17.210,2015-11-29.21:24:27,1037386,3290916,11071177,3290916,11071178,1,0,5058442,2721820,3290916
iprotocol.5,ufscc,1,112.820,2015-11-29.21:26:20,11018902,31071582,104572634,31071582,104572635,1,0,49699823,23801230,31071582
krebs.4,ufscc,1,8.380,2015-11-29.21:26:29,1047405,1047405,5246321,1047405,5246322,1,0,4198917,0,1047405
lamport.5,ufscc,1,6.520,2015-11-29.21:26:37,140496,1066800,3630664,1066800,3630665,1,0,663881,1899984,1066800
lamport.6,ufscc,1,35.650,2015-11-29.21:27:14,1371572,8717688,31502176,8717688,31502177,1,0,6170189,16614300,8717688
lamport_nonatomic.4,ufscc,1,7.710,2015-11-29.21:27:26,1,1257304,5360727,1257304,5360728,1,150786,0,3952638,1257304
lann.3,ufscc,1,10.510,2015-11-29.21:27:38,224688,1832139,8725188,1832139,8725189,1,0,780006,6113044,1832139
leader_election.5,ufscc,1,49.470,2015-11-29.21:28:31,4803952,4803952,28064092,4803952,28064093,1,0,23260141,0,4803952
leader_filters.5,ufscc,1,11.240,2015-11-29.21:28:43,1572886,1572886,4684565,1572886,4684566,1,0,3111680,0,1572886
leader_filters.7,ufscc,1,92.280,2015-11-29.21:30:17,26302351,26302351,91692858,26302351,91692859,1,0,65390508,0,26302351
lifts.7,ufscc,1,23.680,2015-11-29.21:30:46,136013,5126781,13631916,5126781,13631917,1,0,619376,7885760,5126781
lifts.8,ufscc,1,48.050,2015-11-29.21:31:40,1592420,12359648,31993172,12359648,31993173,1,0,4964865,14668660,12359648
lup.3,ufscc,1,10.870,2015-11-29.21:31:53,1,1948617,3621672,1948617,3621673,1,0,0,1673056,1948617
lup.4,ufscc,1,19.050,2015-11-29.21:32:15,1,7479540,13974930,7479540,13974931,1,0,0,6495391,7479540
msmie.4,ufscc,1,20.520,2015-11-29.21:32:46,414699,7125441,11056210,7125441,11056211,1,0,410802,3519968,7125441
needham.4,ufscc,1,28.520,2015-11-29.21:33:18,6525019,6525019,22203081,6525019,22203082,1,0,15678063,0,6525019
peterson.4,ufscc,1,5.660,2015-11-29.21:33:24,29115,1119560,3864896,1119560,3864897,1,0,159610,2585727,1119560
pgm_protocol.6,ufscc,1,16.100,2015-11-29.21:33:43,2659121,2659550,8510552,2659550,8510553,1,0,5850860,143,2659550
pgm_protocol.8,ufscc,1,13.900,2015-11-29.21:34:00,3067750,3069390,7125121,3069390,7125122,1,0,4055404,328,3069390
production_cell.5,ufscc,1,16.340,2015-11-29.21:34:18,1,4211856,13072120,4211856,13072121,1,0,0,8860265,4211856
public_subscribe.2,ufscc,1,8.000,2015-11-29.21:34:28,287436,1846603,6087556,1846603,6087557,1,0,1236937,3004017,1846603
public_subscribe.3,ufscc,1,8.210,2015-11-29.21:34:39,287436,1846603,6087556,1846603,6087557,1,0,1236937,3004017,1846603
public_subscribe.4,ufscc,1,8.500,2015-11-29.21:34:50,287436,1846603,6087556,1846603,6087557,1,0,1236937,3004017,1846603
resistance.1,ufscc,1,33.700,2015-11-29.21:35:24,3,13762624,32052024,13762624,32052025,1,0,1,18289400,13762624
rether.4,ufscc,1,4.710,2015-11-29.21:35:31,97332,1157052,1535386,1157052,1535387,1,0,74470,303865,1157052
rether.5,ufscc,1,12.030,2015-11-29.21:35:45,2,3017044,3302351,3017044,3302352,1,0,0,285308,3017044
rether.6,ufscc,1,21.690,2015-11-29.21:36:09,478204,5919694,7822384,5919694,7822385,1,0,297345,1605346,5919694
rether.7,ufscc,1,19.540,2015-11-29.21:36:32,2,4789409,5317199,4789409,5317200,1,0,0,527791,4789409
schedule_world.2,ufscc,1,19.590,2015-11-29.21:36:53,26018,1570340,14308706,1570340,14308707,1,0,1762345,10976022,1570340
sorter.3,ufscc,1,5.580,2015-11-29.21:37:00,1177164,1288478,2740540,1288478,2740541,1,251094,1024992,175977,1288478
sorter.4,ufscc,1,32.740,2015-11-29.21:37:34,6857056,13184427,27051822,13184427,27051823,1,2489359,4970538,6407499,13184427
synapse.4,ufscc,1,8.740,2015-11-29.21:37:47,585635,2292286,4921830,2292286,4921831,1,0,236176,2393369,2292286
synapse.7,ufscc,1,34.880,2015-11-29.21:38:27,2891451,10198141,19893297,10198141,19893298,1,0,1919413,7775744,10198141
szymanski.3,ufscc,1,7.360,2015-11-29.21:38:37,8,1128424,4234041,1128424,4234042,1,0,91850,3013768,1128424
szymanski.4,ufscc,1,12.470,2015-11-29.21:38:51,8,2313863,8550392,2313863,8550393,1,0,124766,6111764,2313863
telephony.4,ufscc,1,60.400,2015-11-29.21:39:54,411677,12291552,64110312,12291552,64110313,1,0,13922852,37895909,12291552
telephony.7,ufscc,1,107.970,2015-11-29.21:41:45,1218609,21960308,114070470,21960308,114070471,1,0,32000293,60109870,21960308
adding.3,renault,1,3.820,2015-11-29.21:41:49,1894376,1894376,2921634,1894376,2921634,1,-1,-1,-1,-1
adding.4,renault,1,5.640,2015-11-29.21:41:55,3370680,3370680,5201282,3370680,5201282,1,-1,-1,-1,-1
adding.5,renault,1,8.060,2015-11-29.21:42:03,5271456,5271456,8135364,5271456,8135364,1,-1,-1,-1,-1
adding.6,renault,1,11.390,2015-11-29.21:42:15,7609684,7609684,11746148,7609684,11746148,1,-1,-1,-1,-1
at.3,renault,1,8.530,2015-11-29.21:42:24,1,1711620,6075360,1711620,6075360,1,-1,-1,-1,-1
at.4,renault,1,35.860,2015-11-29.21:43:02,1,6597245,25470140,6597245,25470140,1,-1,-1,-1,-1
bakery.5,renault,1,32.240,2015-11-29.21:43:35,1000072,7866401,27018304,7866401,27018304,1,-1,-1,-1,-1
bakery.6,renault,1,46.700,2015-11-29.21:44:22,2636212,11845035,40400559,11845035,40400559,1,-1,-1,-1,-1
bopdp.3,renault,1,3.950,2015-11-29.21:44:28,1023793,1040953,2747408,1040953,2747408,1,-1,-1,-1,-1
brp2.6,renault,1,21.630,2015-11-29.21:44:50,25312,5742313,9058624,5742313,9058624,1,-1,-1,-1,-1
brp.4,renault,1,35.440,2015-11-29.21:45:27,1696242,12068447,25085950,12068447,25085950,1,-1,-1,-1,-1
brp.5,renault,1,57.630,2015-11-29.21:46:25,2500602,17740267,36903290,17740267,36903290,1,-1,-1,-1,-1
cambridge.6,renault,1,17.050,2015-11-29.21:46:44,8413,3354295,9483191,3354295,9483191,1,-1,-1,-1,-1
cambridge.7,renault,1,78.350,2015-11-29.21:48:04,127380,11465015,54850496,11465015,54850496,1,-1,-1,-1,-1
elevator2.3,renault,1,52.050,2015-11-29.21:48:57,1,7667712,55377920,7667712,55377920,1,-1,-1,-1,-1
elevator_planning.2,renault,1,94.700,2015-11-29.21:50:32,8,11428767,93278857,11428767,93278857,1,-1,-1,-1,-1
exit.1,renault,1,7.730,2015-11-29.21:50:41,3239334,3239334,7491035,3239334,7491035,1,-1,-1,-1,-1
exit.3,renault,1,7.240,2015-11-29.21:50:51,2356294,2356294,7047332,2356294,7047332,1,-1,-1,-1,-1
extinction.4,renault,1,8.360,2015-11-29.21:51:02,2001372,2001372,7116790,2001372,7116790,1,-1,-1,-1,-1
firewire_tree.5,renault,1,43.500,2015-11-29.21:52:46,3807023,3807023,18225703,3807023,18225703,1,-1,-1,-1,-1
fischer.3,renault,1,14.970,2015-11-29.21:53:02,1,2896705,12280586,2896705,12280586,1,-1,-1,-1,-1
fischer.4,renault,1,6.580,2015-11-29.21:53:10,1,1272254,4609671,1272254,4609671,1,-1,-1,-1,-1
fischer.6,renault,1,42.600,2015-11-29.21:53:53,1,8321728,33454191,8321728,33454191,1,-1,-1,-1,-1
frogs.4,renault,1,44.250,2015-11-29.21:54:38,17443219,17443219,36286061,17443219,36286061,1,-1,-1,-1,-1
iprotocol.3,renault,1,4.540,2015-11-29.21:54:44,244098,1013456,3412754,1013456,3412754,1,-1,-1,-1,-1
iprotocol.4,renault,1,12.450,2015-11-29.21:54:57,1037386,3290916,11071177,3290916,11071177,1,-1,-1,-1,-1
iprotocol.5,renault,1,108.830,2015-11-29.21:56:47,11018902,31071582,104572634,31071582,104572634,1,-1,-1,-1,-1
krebs.4,renault,1,5.560,2015-11-29.21:56:53,1047405,1047405,5246321,1047405,5246321,1,-1,-1,-1,-1
lamport.5,renault,1,4.840,2015-11-29.21:56:59,140496,1066800,3630664,1066800,3630664,1,-1,-1,-1,-1
lamport.6,renault,1,32.080,2015-11-29.21:57:32,1371572,8717688,31502176,8717688,31502176,1,-1,-1,-1,-1
lamport_nonatomic.4,renault,1,8.170,2015-11-29.21:57:45,1,1257304,5360727,1257304,5360727,1,-1,-1,-1,-1
lann.3,renault,1,11.150,2015-11-29.21:57:57,224688,1832139,8725188,1832139,8725188,1,-1,-1,-1,-1
leader_election.5,renault,1,40.710,2015-11-29.21:58:41,4803952,4803952,28064092,4803952,28064092,1,-1,-1,-1,-1
leader_filters.5,renault,1,5.200,2015-11-29.21:58:48,1572886,1572886,4684565,1572886,4684565,1,-1,-1,-1,-1
leader_filters.7,renault,1,77.620,2015-11-29.22:00:07,26302351,26302351,91692858,26302351,91692858,1,-1,-1,-1,-1
lifts.7,renault,1,21.030,2015-11-29.22:00:33,136013,5126781,13631916,5126781,13631916,1,-1,-1,-1,-1
lifts.8,renault,1,44.900,2015-11-29.22:01:24,1592420,12359648,31993172,12359648,31993172,1,-1,-1,-1,-1
lup.3,renault,1,7.070,2015-11-29.22:01:33,1,1948617,3621672,1948617,3621672,1,-1,-1,-1,-1
lup.4,renault,1,24.170,2015-11-29.22:02:00,1,7479540,13974930,7479540,13974930,1,-1,-1,-1,-1
msmie.4,renault,1,20.250,2015-11-29.22:02:31,414699,7125441,11056210,7125441,11056210,1,-1,-1,-1,-1
needham.4,renault,1,19.570,2015-11-29.22:02:54,6525019,6525019,22203081,6525019,22203081,1,-1,-1,-1,-1
peterson.4,renault,1,5.590,2015-11-29.22:03:00,29115,1119560,3864896,1119560,3864896,1,-1,-1,-1,-1
pgm_protocol.6,renault,1,14.030,2015-11-29.22:03:17,2659121,2659550,8510552,2659550,8510552,1,-1,-1,-1,-1
pgm_protocol.8,renault,1,12.940,2015-11-29.22:03:33,3067750,3069390,7125121,3069390,7125121,1,-1,-1,-1,-1
production_cell.5,renault,1,19.060,2015-11-29.22:03:53,1,4211856,13072120,4211856,13072120,1,-1,-1,-1,-1
public_subscribe.2,renault,1,8.060,2015-11-29.22:04:04,287436,1846603,6087556,1846603,6087556,1,-1,-1,-1,-1
public_subscribe.3,renault,1,8.140,2015-11-29.22:04:15,287436,1846603,6087556,1846603,6087556,1,-1,-1,-1,-1
public_subscribe.4,renault,1,8.460,2015-11-29.22:04:25,287436,1846603,6087556,1846603,6087556,1,-1,-1,-1,-1
resistance.1,renault,1,47.300,2015-11-29.22:05:13,3,13762624,32052024,13762624,32052024,1,-1,-1,-1,-1
rether.4,renault,1,4.420,2015-11-29.22:05:19,97332,1157052,1535386,1157052,1535386,1,-1,-1,-1,-1
rether.5,renault,1,9.330,2015-11-29.22:05:31,2,3017044,3302351,3017044,3302351,1,-1,-1,-1,-1
rether.6,renault,1,17.960,2015-11-29.22:05:51,478204,5919694,7822384,5919694,7822384,1,-1,-1,-1,-1
rether.7,renault,1,14.940,2015-11-29.22:06:09,2,4789409,5317199,4789409,5317199,1,-1,-1,-1,-1
schedule_world.2,renault,1,16.040,2015-11-29.22:06:26,26018,1570340,14308706,1570340,14308706,1,-1,-1,-1,-1
sorter.3,renault,1,3.970,2015-11-29.22:06:32,1177164,1288478,2740540,1288478,2740540,1,-1,-1,-1,-1
sorter.4,renault,1,28.930,2015-11-29.22:07:02,6857056,13184427,27051822,13184427,27051822,1,-1,-1,-1,-1
