model,alg,workers,time,date,sccs,ustates,utrans,tstates,ttrans,initstates,selfloop,claimdead,claimfound,claimsuccess
wiki-links,ufscc,4,2.983444,2015-09-03.07:00:21,2002220,5710993,130160392,5770080,135394501,1962666,12874,3699564,127917731,3764332
livej,ufscc,6,1.480811,2015-09-03.07:00:28,971232,4847571,68993773,4871488,71452575,401028,526019,2271604,64202918,4452034
patent,ufscc,6,0.444814,2015-09-03.07:00:30,3774768,3774768,16518948,3774982,16520475,833536,1,13578959,0,2941515
pokec,ufscc,6,0.698971,2015-09-03.07:00:33,325893,1632804,30622564,1698085,34155787,116912,0,1309237,31326105,1520445
random,ufscc,6,4.220705,2015-09-03.07:00:45,877,10000001,100000000,10412461,103448313,428,0,8291,93440149,9999873
rmat,ufscc,6,3.630253,2015-09-03.07:00:57,2247072,9999994,100000000,10225409,104788968,1686117,0,1908787,94564669,8315512
ssca2,ufscc,6,1.150384,2015-09-03.07:01:09,31,1048577,157877986,1116269,166856046,27,0,183,165787477,1068386
wiki-links,ufscc,6,2.347316,2015-09-03.07:01:21,2002220,5710993,130160392,6235977,159404901,1963660,15798,3709476,151828885,3850742
livej,ufscc,8,1.241202,2015-09-03.07:01:28,971232,4847571,68993773,4926051,74683059,400909,539751,2333453,67335835,4474020
patent,ufscc,8,0.360569,2015-09-03.07:01:30,3774768,3774768,16518948,3775110,16520906,827577,1,13573211,0,2947694
pokec,ufscc,8,0.646324,2015-09-03.07:01:33,325893,1632804,30622564,1908136,41189597,117549,0,1536140,38103606,1549851
random,ufscc,8,3.012076,2015-09-03.07:01:45,877,10000001,100000000,10056240,100562575,430,0,8151,90554374,10000050
rmat,ufscc,8,3.227494,2015-09-03.07:01:56,2247072,9999994,100000000,11033333,121334661,1686117,0,2192919,110800554,8341188
ssca2,ufscc,8,0.997073,2015-09-03.07:02:08,31,1048577,157877986,1278826,190337776,29,0,127,189249728,1087921
wiki-links,ufscc,8,1.528969,2015-09-03.07:02:19,2002220,5710993,130160392,5771701,135604826,1963068,12862,3699890,128127579,3764495
livej,ufscc,12,0.979201,2015-09-03.07:02:25,971232,4847571,68993773,4955368,77335954,400598,548924,2385579,69919635,4481816
patent,ufscc,12,0.310675,2015-09-03.07:02:27,3774768,3774768,16518948,3775249,16522711,822514,1,13569735,0,2952975
pokec,ufscc,12,0.436501,2015-09-03.07:02:30,325893,1632804,30622564,1747492,36689388,117936,0,1369768,33794435,1525185
random,ufscc,12,2.377184,2015-09-03.07:02:41,877,10000001,100000000,10429296,104312826,434,0,8293,94303860,10000673
rmat,ufscc,12,2.3542,2015-09-03.07:02:51,2247072,9999994,100000000,10553044,111842209,1686115,0,2031198,101487429,8323582
ssca2,ufscc,12,0.873703,2015-09-03.07:03:03,31,1048577,157877986,1629159,244384905,33,0,295,243272153,1112457
wiki-links,ufscc,12,1.230121,2015-09-03.07:03:14,2002220,5710993,130160392,5843999,143218585,1963947,13894,3704232,135713796,3786663
livej,ufscc,16,0.830144,2015-09-03.07:03:20,971232,4847571,68993773,4994086,79875243,400508,559140,2428858,72394513,4492732
patent,ufscc,16,0.264953,2015-09-03.07:03:22,3774768,3774768,16518948,3775217,16522016,819244,1,13565846,0,2956169
pokec,ufscc,16,0.368873,2015-09-03.07:03:25,325893,1632804,30622564,1757083,37631931,118410,0,1391277,34717637,1523017
random,ufscc,16,1.869778,2015-09-03.07:03:35,877,10000001,100000000,10268543,102732525,438,0,8254,92714265,10010006
rmat,ufscc,16,1.891302,2015-09-03.07:03:45,2247072,9999994,100000000,10440802,109361828,1686121,0,1990567,99051856,8319405
ssca2,ufscc,16,0.711047,2015-09-03.07:03:56,31,1048577,157877986,1730731,258932623,37,0,293,257811892,1120438
wiki-links,ufscc,16,1.001949,2015-09-03.07:04:07,2002220,5710993,130160392,5839161,140915350,1964316,13620,3703768,133419700,3778262
livej,ufscc,24,0.673015,2015-09-03.07:04:13,971232,4847571,68993773,4978469,79228230,400184,558401,2426910,71770721,4472198
patent,ufscc,24,0.22898,2015-09-03.07:04:15,3774768,3774768,16518948,3775492,16524402,813443,1,13561996,0,2962405
pokec,ufscc,24,0.285979,2015-09-03.07:04:17,325893,1632804,30622564,1783146,38043691,117863,0,1405916,35109891,1527884
random,ufscc,24,1.632343,2015-09-03.07:04:27,877,10000001,100000000,10817160,108349970,446,0,8582,98335252,10006136
rmat,ufscc,24,1.362061,2015-09-03.07:04:37,2247072,9999994,100000000,10208231,103741949,1686141,0,1903726,93519647,8318576
ssca2,ufscc,24,0.498779,2015-09-03.07:04:48,31,1048577,157877986,1808540,272397793,45,0,159,271268790,1128844
wiki-links,ufscc,24,1.033593,2015-09-03.07:04:59,2002220,5710993,130160392,6343880,181232381,1964928,18262,3719551,173639447,3855121
livej,ufscc,32,0.700198,2015-09-03.07:05:05,971232,4847571,68993773,4991485,77817782,400285,553430,2397346,70397049,4469957
patent,ufscc,32,0.249389,2015-09-03.07:05:07,3774768,3774768,16518948,3776030,16528012,818077,1,13569517,0,2958494
pokec,ufscc,32,0.25863,2015-09-03.07:05:09,325893,1632804,30622564,1747537,36722539,118010,0,1369805,33831871,1520863
random,ufscc,32,2.094066,2015-09-03.07:05:20,877,10000001,100000000,10348054,103547883,454,0,8305,93534397,10005181
rmat,ufscc,32,1.386881,2015-09-03.07:05:29,2247072,9999994,100000000,10227847,105295586,1686146,0,1923970,95052355,8319261
ssca2,ufscc,32,0.476796,2015-09-03.07:05:40,31,1048577,157877986,2214042,323781054,53,0,1509,322575275,1204270
wiki-links,ufscc,32,0.962707,2015-09-03.07:05:51,2002220,5710993,130160392,6126160,169882938,1964492,16835,3715502,162341210,3809391
livej,ufscc,48,0.766306,2015-09-03.07:05:57,971232,4847571,68993773,5152863,89920504,400189,604171,2720139,82091466,4504728
patent,ufscc,48,0.282495,2015-09-03.07:05:59,3774768,3774768,16518948,3775836,16526660,814479,1,13564923,0,2961736
pokec,ufscc,48,0.262101,2015-09-03.07:06:02,325893,1632804,30622564,1803717,39818702,118217,0,1450711,36845155,1522836
random,ufscc,48,1.551922,2015-09-03.07:06:12,877,10000001,100000000,10059479,100598135,470,0,8165,90583318,10006652
rmat,ufscc,48,1.446076,2015-09-03.07:06:21,2247072,9999994,100000000,10664765,113467811,1686156,0,2061379,103081683,8324749
ssca2,ufscc,48,0.375453,2015-09-03.07:06:32,31,1048577,157877986,2425358,365494177,69,0,445,364324741,1168991
wiki-links,ufscc,48,0.95132,2015-09-03.07:06:43,2002220,5710993,130160392,6050068,162863929,1965121,16339,3722696,155335363,3789531
livej,ufscc,64,0.822907,2015-09-03.07:06:49,971232,4847571,68993773,5206087,100853033,400192,624292,2869320,92847116,4512305
patent,ufscc,64,0.267428,2015-09-03.07:06:51,3774768,3774768,16518948,3776151,16530114,821689,1,13575216,0,2954897
pokec,ufscc,64,0.324435,2015-09-03.07:06:54,325893,1632804,30622564,1940452,48914839,117115,0,1710879,45673463,1530497
random,ufscc,64,1.654871,2015-09-03.07:07:03,877,10000001,100000000,10307735,103150420,486,0,8275,93130048,10012097
rmat,ufscc,64,1.480127,2015-09-03.07:07:13,2247072,9999994,100000000,10468038,112133458,1686174,0,2023120,101787683,8322655
ssca2,ufscc,64,0.349419,2015-09-03.07:07:24,31,1048577,157877986,2841414,420399468,85,0,1002,419140964,1257502
wiki-links,ufscc,64,0.988983,2015-09-03.07:07:35,2002220,5710993,130160392,6150082,172189265,1964398,18163,3716802,164649286,3805014
livej,hong,1,1.961288,2015-09-03.07:07:42,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,1,0.595365,2015-09-03.07:07:44,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,1,0.678467,2015-09-03.07:07:47,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,1,5.386547,2015-09-03.07:08:01,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,1,4.297027,2015-09-03.07:08:14,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,1,3.195475,2015-09-03.07:08:27,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,1,2.466822,2015-09-03.07:08:40,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,2,1.311319,2015-09-03.07:08:46,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,2,0.36006,2015-09-03.07:08:48,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,2,0.472887,2015-09-03.07:08:51,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,2,3.407438,2015-09-03.07:09:03,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,2,2.67135,2015-09-03.07:09:14,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,2,1.858487,2015-09-03.07:09:26,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,2,1.806338,2015-09-03.07:09:38,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,4,1.16389,2015-09-03.07:09:45,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,4,0.210028,2015-09-03.07:09:46,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,4,0.368936,2015-09-03.07:09:49,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,4,2.06345,2015-09-03.07:10:00,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,4,1.934416,2015-09-03.07:10:10,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,4,1.005036,2015-09-03.07:10:21,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,4,1.251455,2015-09-03.07:10:32,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,6,0.888025,2015-09-03.07:10:39,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,6,0.161955,2015-09-03.07:10:41,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,6,0.322785,2015-09-03.07:10:43,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,6,1.635183,2015-09-03.07:10:53,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,6,1.503677,2015-09-03.07:11:03,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,6,0.722702,2015-09-03.07:11:14,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,6,1.07107,2015-09-03.07:11:25,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,8,0.720903,2015-09-03.07:11:31,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,8,0.158607,2015-09-03.07:11:33,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,8,0.356541,2015-09-03.07:11:36,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,8,1.436074,2015-09-03.07:11:46,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,8,1.454514,2015-09-03.07:11:55,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,8,0.570397,2015-09-03.07:12:06,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,8,0.980669,2015-09-03.07:12:17,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,12,0.619114,2015-09-03.07:12:23,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,12,0.123128,2015-09-03.07:12:25,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,12,0.242079,2015-09-03.07:12:28,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,12,1.230041,2015-09-03.07:12:37,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,12,1.152044,2015-09-03.07:12:47,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,12,0.423013,2015-09-03.07:12:58,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,12,0.77704,2015-09-03.07:13:08,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,16,0.574174,2015-09-03.07:13:14,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,16,0.119051,2015-09-03.07:13:16,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,16,0.223278,2015-09-03.07:13:18,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,16,1.133651,2015-09-03.07:13:28,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,16,1.038912,2015-09-03.07:13:37,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,16,0.345701,2015-09-03.07:13:48,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,16,0.692067,2015-09-03.07:13:58,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,24,0.507875,2015-09-03.07:14:04,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,24,0.136356,2015-09-03.07:14:06,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,24,0.175983,2015-09-03.07:14:08,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,24,1.319827,2015-09-03.07:14:18,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,24,0.913773,2015-09-03.07:14:27,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,24,0.295122,2015-09-03.07:14:38,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,24,0.619876,2015-09-03.07:14:48,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,32,0.432485,2015-09-03.07:14:54,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,32,0.097933,2015-09-03.07:14:56,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,32,0.168335,2015-09-03.07:14:58,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,32,1.018195,2015-09-03.07:15:07,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,32,0.783689,2015-09-03.07:15:16,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,32,0.252087,2015-09-03.07:15:27,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,32,0.536235,2015-09-03.07:15:37,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,48,0.32794,2015-09-03.07:15:43,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,48,0.076156,2015-09-03.07:15:45,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,48,0.12527,2015-09-03.07:15:47,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,48,0.727911,2015-09-03.07:15:56,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,48,0.624913,2015-09-03.07:16:05,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,48,0.218963,2015-09-03.07:16:16,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,48,0.395031,2015-09-03.07:16:26,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,64,0.286502,2015-09-03.07:16:32,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,64,0.059416,2015-09-03.07:16:33,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,64,0.111448,2015-09-03.07:16:36,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,64,0.571138,2015-09-03.07:16:45,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,64,0.514195,2015-09-03.07:16:53,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,64,0.189447,2015-09-03.07:17:04,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,64,0.352783,2015-09-03.07:17:14,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,tarjan,1,2.882282,2015-09-03.07:46:57,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,tarjan,1,0.927767,2015-09-03.07:46:59,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,tarjan,1,1.353808,2015-09-03.07:47:03,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,tarjan,1,10.046984,2015-09-03.07:47:22,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,tarjan,1,8.596486,2015-09-03.07:47:39,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,tarjan,1,1.671447,2015-09-03.07:47:51,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,tarjan,1,4.26959,2015-09-03.07:48:05,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,ufscc,1,6.966476,2015-09-03.07:48:18,971232,4847571,68993773,4847571,68993773,402126,518382,2232250,61797696,4445445
patent,ufscc,1,1.570089,2015-09-03.07:48:21,3774768,3774768,16518948,3774768,16518948,871085,1,13615264,0,2903683
pokec,ufscc,1,3.284884,2015-09-03.07:48:27,325893,1632804,30622564,1632804,30622564,115911,0,1223988,27881683,1516893
random,ufscc,1,20.213859,2015-09-03.07:48:55,877,10000001,100000000,10000001,100000000,423,0,8134,89992288,9999578
rmat,ufscc,1,18.279338,2015-09-03.07:49:22,2247072,9999994,100000000,9999994,100000000,1686096,0,1838376,89847726,8313898
ssca2,ufscc,1,5.502911,2015-09-03.07:49:38,31,1048577,157877986,1048577,157877986,22,0,71,156829360,1048555
wiki-links,ufscc,1,10.064085,2015-09-03.07:49:58,2002220,5710993,130160392,5710993,130160392,1963865,12285,3698720,122702259,3747128
livej,ufscc,2,4.020544,2015-09-03.07:50:07,971232,4847571,68993773,4862589,70237920,401910,522284,2251843,63012673,4451120
patent,ufscc,2,1.029357,2015-09-03.07:50:10,3774768,3774768,16518948,3774811,16519216,862158,1,13606549,0,2912666
pokec,ufscc,2,1.899172,2015-09-03.07:50:14,325893,1632804,30622564,1712277,34679471,115975,0,1330349,31832178,1516944
random,ufscc,2,10.86625,2015-09-03.07:50:33,877,10000001,100000000,10060922,100609851,424,0,8163,90602087,9999601
rmat,ufscc,2,9.691651,2015-09-03.07:50:51,2247072,9999994,100000000,10000120,100007672,1686101,0,1838434,89855221,8314017
ssca2,ufscc,2,3.291308,2015-09-03.07:51:05,31,1048577,157877986,1052746,158489498,23,0,73,157438168,1051257
wiki-links,ufscc,2,5.443641,2015-09-03.07:51:21,2002220,5710993,130160392,5782514,134983903,1962889,12870,3699542,127500593,3770898
livej,ufscc,4,2.025935,2015-09-03.07:51:28,971232,4847571,68993773,4870843,70785789,401330,524374,2261897,63543382,4456136
patent,ufscc,4,0.607012,2015-09-03.07:51:30,3774768,3774768,16518948,3774952,16520095,844524,1,13589590,0,2930504
pokec,ufscc,4,1.136283,2015-09-03.07:51:34,325893,1632804,30622564,1868546,39612904,116175,0,1475010,36571944,1565950
random,ufscc,4,5.979893,2015-09-03.07:51:48,877,10000001,100000000,10470442,104715722,426,0,8378,94707517,9999827
rmat,ufscc,4,5.611989,2015-09-03.07:52:02,2247072,9999994,100000000,10628146,113549634,1686112,0,2044209,103183695,8321730
ssca2,ufscc,4,1.734271,2015-09-03.07:52:15,31,1048577,157877986,1119574,168516796,25,0,77,167454696,1062023
wiki-links,ufscc,4,2.888501,2015-09-03.07:52:27,2002220,5710993,130160392,5738176,133059847,1962674,12467,3698488,125592114,3756778
livej,ufscc,6,1.484759,2015-09-03.07:52:34,971232,4847571,68993773,4887081,72158195,401040,529255,2286517,64883557,4458866
patent,ufscc,6,0.448419,2015-09-03.07:52:36,3774768,3774768,16518948,3774906,16519849,833974,1,13578839,0,2941009
pokec,ufscc,6,0.754225,2015-09-03.07:52:39,325893,1632804,30622564,1759274,37204195,116922,0,1392061,34281260,1530874
random,ufscc,6,4.186178,2015-09-03.07:52:52,877,10000001,100000000,10170285,101706607,428,0,8194,91698589,9999824
rmat,ufscc,6,3.602406,2015-09-03.07:53:04,2247072,9999994,100000000,10115546,103449830,1686123,0,1882274,93252197,8315359
ssca2,ufscc,6,1.148852,2015-09-03.07:53:15,31,1048577,157877986,1114669,166942022,27,0,186,165874168,1067668
wiki-links,ufscc,6,2.00459,2015-09-03.07:53:27,2002220,5710993,130160392,5794173,137261144,1963710,13095,3702020,129769735,3776294
livej,ufscc,8,1.190708,2015-09-03.07:53:34,971232,4847571,68993773,4939318,74366724,400908,541485,2346160,67002968,4476111
patent,ufscc,8,0.358113,2015-09-03.07:53:36,3774768,3774768,16518948,3775150,16521088,827350,1,13573114,0,2947973
pokec,ufscc,8,0.545183,2015-09-03.07:53:39,325893,1632804,30622564,1697396,33920079,117317,0,1303492,31094226,1522361
random,ufscc,8,3.190771,2015-09-03.07:53:51,877,10000001,100000000,10415071,104248101,430,0,8308,94220229,10019564
rmat,ufscc,8,2.892584,2015-09-03.07:54:02,2247072,9999994,100000000,10420358,108519088,1686105,0,1975473,98222977,8320638
ssca2,ufscc,8,0.965389,2015-09-03.07:54:13,31,1048577,157877986,1259783,185949114,29,0,287,184863027,1085800
wiki-links,ufscc,8,1.639646,2015-09-03.07:54:25,2002220,5710993,130160392,5806856,140135532,1963073,13447,3701430,132638595,3782060
livej,ufscc,12,0.97795,2015-09-03.07:54:31,971232,4847571,68993773,4998782,79511260,400581,561103,2435789,72025943,4488425
patent,ufscc,12,0.308493,2015-09-03.07:54:33,3774768,3774768,16518948,3775242,16522469,822651,1,13569668,0,2952800
pokec,ufscc,12,0.408201,2015-09-03.07:54:36,325893,1632804,30622564,1706331,33976252,118040,0,1304545,31151568,1520139
random,ufscc,12,2.260433,2015-09-03.07:54:47,877,10000001,100000000,10393066,103975286,434,0,8292,93966311,10000683
rmat,ufscc,12,2.150015,2015-09-03.07:54:57,2247072,9999994,100000000,10576845,111288036,1686112,0,2027596,100939671,8320769
ssca2,ufscc,12,0.797841,2015-09-03.07:55:08,31,1048577,157877986,1542095,227318855,33,0,577,226220493,1097785
wiki-links,ufscc,12,1.265738,2015-09-03.07:55:19,2002220,5710993,130160392,5827799,142396620,1963919,13920,3703350,134900767,3778583
livej,ufscc,16,0.893045,2015-09-03.07:55:26,971232,4847571,68993773,5099724,84618975,400498,586097,2552097,76954581,4526200
patent,ufscc,16,0.264804,2015-09-03.07:55:28,3774768,3774768,16518948,3775158,16522201,819115,1,13565983,0,2956217
pokec,ufscc,16,0.359456,2015-09-03.07:55:30,325893,1632804,30622564,1704210,34647692,118449,0,1318950,31809943,1518799
random,ufscc,16,1.973494,2015-09-03.07:55:41,877,10000001,100000000,10583443,105712948,438,0,8380,95703357,10001211
rmat,ufscc,16,1.930185,2015-09-03.07:55:51,2247072,9999994,100000000,10531294,112084259,1686125,0,2032097,101728584,8323578
ssca2,ufscc,16,0.661583,2015-09-03.07:56:02,31,1048577,157877986,1706646,249839116,37,0,599,248718254,1120263
wiki-links,ufscc,16,1.014176,2015-09-03.07:56:13,2002220,5710993,130160392,5846003,141424203,1964261,13742,3704218,133928975,3777268
livej,ufscc,24,0.703835,2015-09-03.07:56:19,971232,4847571,68993773,5036468,81750484,400182,570405,2480118,74205728,4494233
patent,ufscc,24,0.230109,2015-09-03.07:56:21,3774768,3774768,16518948,3775436,16523990,813640,1,13561913,0,2962076
pokec,ufscc,24,0.276705,2015-09-03.07:56:24,325893,1632804,30622564,1724654,35654435,118545,0,1342871,32791472,1520092
random,ufscc,24,1.500784,2015-09-03.07:56:33,877,10000001,100000000,10158358,101591753,446,0,8184,91580961,10002608
rmat,ufscc,24,1.509916,2015-09-03.07:56:43,2247072,9999994,100000000,10798693,117859314,1686137,0,2136029,107392185,8331100
ssca2,ufscc,24,0.429606,2015-09-03.07:56:54,31,1048577,157877986,1593412,234156721,45,0,684,233043160,1112877
wiki-links,ufscc,24,0.830356,2015-09-03.07:57:05,2002220,5710993,130160392,5879605,148228260,1964907,14624,3708083,140715313,3790240
livej,ufscc,32,0.834776,2015-09-03.07:57:11,971232,4847571,68993773,5262705,93451557,400131,622484,2740305,85551903,4536865
patent,ufscc,32,0.256236,2015-09-03.07:57:13,3774768,3774768,16518948,3775762,16526446,818122,1,13568409,0,2958036
pokec,ufscc,32,0.311155,2015-09-03.07:57:16,325893,1632804,30622564,1889938,45780880,118335,0,1582486,42669046,1529348
random,ufscc,32,1.471739,2015-09-03.07:57:25,877,10000001,100000000,10254662,102566024,454,0,8238,92553169,10004617
rmat,ufscc,32,1.342727,2015-09-03.07:57:35,2247072,9999994,100000000,10287497,105559029,1686146,0,1934946,95292541,8331542
ssca2,ufscc,32,0.491402,2015-09-03.07:57:46,31,1048577,157877986,2382298,337348500,53,0,1343,336136949,1210208
wiki-links,ufscc,32,0.872512,2015-09-03.07:57:57,2002220,5710993,130160392,5904440,151027231,1964554,14885,3709590,143515064,3787692
livej,ufscc,48,0.76953,2015-09-03.07:58:03,971232,4847571,68993773,5185660,93865799,400248,616424,2734872,86005288,4509215
patent,ufscc,48,0.284373,2015-09-03.07:58:05,3774768,3774768,16518948,3775755,16526355,814540,1,13564832,0,2961522
pokec,ufscc,48,0.274658,2015-09-03.07:58:07,325893,1632804,30622564,1826167,41059138,118088,0,1478310,38054756,1526072
random,ufscc,48,1.688959,2015-09-03.07:58:17,877,10000001,100000000,10061126,100619355,470,0,8156,90603911,10007288
rmat,ufscc,48,1.503281,2015-09-03.07:58:27,2247072,9999994,100000000,10440064,110970378,1686150,0,2014110,100632195,8324073
ssca2,ufscc,48,0.404052,2015-09-03.07:58:38,31,1048577,157877986,2607420,388914293,69,0,744,387695494,1218055
wiki-links,ufscc,48,0.945196,2015-09-03.07:58:49,2002220,5710993,130160392,6029754,169803291,1965129,17541,3718409,162257854,3809487
livej,ufscc,64,0.786129,2015-09-03.07:58:55,971232,4847571,68993773,5129404,88669615,400288,596279,2658487,80926466,4488383
patent,ufscc,64,0.270783,2015-09-03.07:58:57,3774768,3774768,16518948,3776244,16530358,821668,1,13575345,0,2955012
pokec,ufscc,64,0.352103,2015-09-03.07:59:00,325893,1632804,30622564,2062540,55058733,117563,0,1835187,51688131,1535415
random,ufscc,64,1.558441,2015-09-03.07:59:10,877,10000001,100000000,10127757,101318640,486,0,8163,91300674,10009803
rmat,ufscc,64,1.431992,2015-09-03.07:59:19,2247072,9999994,100000000,10488721,111517535,1686181,0,2007729,101188827,8320979
ssca2,ufscc,64,0.364558,2015-09-03.07:59:30,31,1048577,157877986,2886059,431186037,85,0,1263,429906223,1278551
wiki-links,ufscc,64,1.010072,2015-09-03.07:59:41,2002220,5710993,130160392,6183484,177812429,1964489,17810,3719303,170269472,3805844
livej,hong,1,1.956692,2015-09-03.07:59:49,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,1,0.604525,2015-09-03.07:59:51,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,1,0.621962,2015-09-03.07:59:54,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,1,5.373827,2015-09-03.08:00:08,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,1,4.387069,2015-09-03.08:00:20,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,1,3.169904,2015-09-03.08:00:34,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
